Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_STILB_Soln#11 (),Mole_fraction_C6H5C2H_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_BIPHENYL_Soln#11 (),Mole_fraction_C14H10_Soln#11 (),Mole_fraction_C16H10_Soln#11 (),Mole_fraction_BIN1B_Soln#11 (),Mole_fraction_BIN1A_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
8.0E-4,15.83839,-2.185206E7,1486.659,1486.659,0.001353041,1.0,0.868632,0.02282872,1.933616E-5,0.01821806,0.005924032,8.908857E-5,1.440754E-4,0.03402774,2.955853E-4,0.02799837,7.815163E-4,3.44712E-4,0.005192645,0.01362934,1.835355E-5,1.674195E-4,4.740131E-4,1.937026E-4,1.796893E-5,1.901726E-4,10.42148,8.542797E-5,656923.3,656923.3
9.0E-4,15.84524,-1.65177E7,1486.244,1486.244,0.001353041,1.0,0.8669584,0.02366655,1.916561E-5,0.01885939,0.006308719,9.852958E-5,1.616691E-4,0.03582214,3.496912E-4,0.02710315,7.538858E-4,3.40098E-4,0.005303004,0.01223722,1.70835E-5,1.89429E-4,5.205886E-4,2.097596E-4,2.229157E-5,2.14752E-4,10.41406,8.539101E-5,656455.8,656455.8
0.001,15.85233,-1.197322E7,1485.935,1485.935,0.001353041,1.0,0.8654246,0.02447396,1.902881E-5,0.01940693,0.006671355,1.078743E-4,1.785237E-4,0.0374711,4.057905E-4,0.0262409,7.281007E-4,3.340852E-4,0.005380613,0.01099861,1.593397E-5,2.115937E-4,5.665017E-4,2.243625E-4,2.706399E-5,2.389404E-4,10.40725,8.53528E-5,656026.0,656026.0
0.0011,15.85961,-8092861.0,1485.718,1485.718,0.001353041,1.0,0.8640143,0.02525363,1.892041E-5,0.01987263,0.007014526,1.171239E-4,1.946417E-4,0.03899149,4.634964E-4,0.02540911,7.038985E-4,3.269697E-4,0.005430255,0.009894027,1.489014E-5,2.338567E-4,6.116762E-4,2.376073E-4,3.228332E-5,2.6268E-4,10.40095,8.531364E-5,655629.3,655629.3
0.0012,15.86702,-4776117.0,1485.579,1485.579,0.001353041,1.0,0.8627133,0.02600783,1.883609E-5,0.02026653,0.00734042,1.26281E-4,2.100368E-4,0.0403975,5.224703E-4,0.02460565,6.810659E-4,3.18992E-4,0.005455937,0.008907083,1.393983E-5,2.561744E-4,6.560412E-4,2.49592E-4,3.794709E-5,2.859327E-4,10.39512,8.527379E-5,655261.7,655261.7
0.0013,15.87453,-1941635.0,1485.507,1485.507,0.001353041,1.0,0.8615099,0.02673842,1.877229E-5,0.02059718,0.007650902,1.35349E-4,2.247294E-4,0.04170121,5.824135E-4,0.02382869,6.594278E-4,3.103487E-4,0.005461059,0.008023855,1.307265E-5,2.785125E-4,6.995311E-4,2.604123E-4,4.4053E-5,3.086745E-4,10.3897,8.523345E-5,654919.8,654919.8
0.0014,15.8821,477216.1,1485.492,1485.492,0.001353041,1.0,0.8603939,0.02744702,1.872606E-5,0.02087187,0.007947576,1.443317E-4,2.387435E-4,0.04291298,6.430622E-4,0.02307668,6.388392E-4,3.012024E-4,0.005448524,0.007232414,1.227962E-5,3.008436E-4,7.42086E-4,2.701595E-4,5.05986E-5,3.308915E-4,10.38464,8.519281E-5,654600.8,654600.9
0.0015,15.88971,2535400.0,1485.525,1485.525,0.001353041,1.0,0.8593566,0.02813498,1.869491E-5,0.02109695,0.008231829,1.532325E-4,2.521047E-4,0.04404174,7.041818E-4,0.02234825,6.191793E-4,2.916882E-4,0.005420831,0.006522469,1.155293E-5,3.231451E-4,7.836519E-4,2.789191E-4,5.758097E-5,3.525774E-4,10.3799,8.515204E-5,654302.2,654302.3
0.0016,15.89732,4278955.0,1485.6,1485.6,0.001353041,1.0,0.8583903,0.02880346,1.867671E-5,0.02127791,0.008504868,1.620543E-4,2.648393E-4,0.04509527,7.655633E-4,0.02164222,6.003472E-4,2.819189E-4,0.005380146,0.005885085,1.088573E-5,3.453981E-4,8.241802E-4,2.867709E-4,6.499624E-5,3.737313E-4,10.37545,8.511127E-5,654021.8,654021.9
0.0017,15.90491,5746217.0,1485.709,1485.709,0.001353041,1.0,0.8574884,0.02945348,1.866962E-5,0.02141956,0.008767748,1.707993E-4,2.769733E-4,0.04608036,8.270191E-4,0.02095756,5.822579E-4,2.719893E-4,0.005328357,0.005312459,1.027201E-5,3.675861E-4,8.63628E-4,2.937885E-4,7.283917E-5,3.943561E-4,10.37126,8.507064E-5,653757.8,653757.9
0.0018,15.91247,6969590.0,1485.848,1485.848,0.001353041,1.0,0.8566452,0.0300859,1.867203E-5,0.02152614,0.009021394,1.79469E-4,2.88532E-4,0.04700296,8.883812E-4,0.02029336,5.648395E-4,2.61979E-4,0.005267114,0.004797748,9.706459E-6,3.896945E-4,9.019575E-4,3.000398E-4,8.110257E-5,4.144579E-4,10.36731,8.503025E-5,653508.5,653508.6
0.0019,15.91997,7976573.0,1486.012,1486.012,0.001353041,1.0,0.8558553,0.03070148,1.868248E-5,0.0216014,0.009266624,1.880637E-4,2.995397E-4,0.04786835,9.494979E-4,0.0196488,5.48031E-4,2.519553E-4,0.005197872,0.004334918,9.184352E-6,4.117097E-4,9.391358E-4,3.055872E-4,8.977667E-5,4.340443E-4,10.36356,8.499019E-5,653272.5,653272.6
0.001946609,15.92344,8470226.0,1486.095,1486.095,0.001353041,1.0,0.855504,0.03098288,1.870101E-5,0.02162672,0.009378252,1.920441E-4,3.044884E-4,0.0482535,9.778612E-4,0.01935484,5.404133E-4,2.472947E-4,0.005163229,0.004135387,8.955303E-6,4.219359E-4,9.56063E-4,3.079483E-4,9.396654E-5,4.43002E-4,10.36188,8.497165E-5,653166.6,653166.8
0.001947243,15.92349,8460888.0,1486.096,1486.096,0.001353041,1.0,0.8554993,0.03098668,1.869918E-5,0.02162702,0.009379759,1.920981E-4,3.045549E-4,0.04825867,9.782464E-4,0.01935087,5.403112E-4,2.472314E-4,0.005162748,0.004132739,8.952273E-6,4.220748E-4,9.562915E-4,3.079795E-4,9.402468E-5,4.431232E-4,10.36186,8.49714E-5,653165.1,653165.3
0.001951101,15.92378,8388991.0,1486.103,1486.103,0.001353041,1.0,0.8554707,0.03100982,1.869007E-5,0.02162885,0.009388923,1.924269E-4,3.049593E-4,0.04829004,9.805901E-4,0.01932673,5.396834E-4,2.468463E-4,0.005159818,0.004116672,8.933705E-6,4.229202E-4,9.57681E-4,3.081688E-4,9.437778E-5,4.438602E-4,10.36172,8.496987E-5,653156.5,653156.7
0.001951141,15.92378,8294009.0,1486.103,1486.103,0.001353041,1.0,0.8554704,0.03101006,1.869007E-5,0.02162887,0.009389018,1.924303E-4,3.049635E-4,0.04829036,9.806144E-4,0.01932648,5.396769E-4,2.468423E-4,0.005159787,0.004116506,8.933512E-6,4.22929E-4,9.576954E-4,3.081707E-4,9.438143E-5,4.438678E-4,10.36172,8.496985E-5,653156.4,653156.6
0.001951161,15.92378,8382638.0,1486.103,1486.103,0.001353041,1.0,0.8554703,0.03101018,1.869008E-5,0.02162888,0.009389068,1.924321E-4,3.049657E-4,0.04829053,9.806271E-4,0.01932635,5.396735E-4,2.468402E-4,0.005159771,0.004116419,8.933411E-6,4.229336E-4,9.577029E-4,3.081717E-4,9.438334E-5,4.438718E-4,10.36172,8.496985E-5,653156.4,653156.6
0.001951918,15.92384,8403318.0,1486.105,1486.105,0.001353041,1.0,0.8554647,0.03101472,1.86907E-5,0.02162923,0.009390863,1.924965E-4,3.050449E-4,0.04829668,9.810865E-4,0.01932162,5.395497E-4,2.467647E-4,0.005159196,0.004113277,8.929755E-6,4.230993E-4,9.579751E-4,3.082087E-4,9.445239E-5,4.440162E-4,10.36169,8.496955E-5,653154.7,653154.9
0.001952868,15.92391,8378676.0,1486.106,1486.106,0.001353041,1.0,0.8554577,0.03102041,1.869111E-5,0.02162968,0.009393118,1.925774E-4,3.051444E-4,0.04830439,9.816636E-4,0.01931568,5.393944E-4,2.466698E-4,0.005158472,0.004109333,8.925168E-6,4.233075E-4,9.58317E-4,3.082552E-4,9.453911E-5,4.441975E-4,10.36166,8.496917E-5,653152.6,653152.8
0.00195291,15.92391,8436946.0,1486.106,1486.106,0.001353041,1.0,0.8554573,0.03102066,1.869112E-5,0.0216297,0.009393218,1.92581E-4,3.051488E-4,0.04830473,9.816892E-4,0.01931542,5.393875E-4,2.466656E-4,0.00515844,0.004109159,8.924965E-6,4.233167E-4,9.583321E-4,3.082572E-4,9.454295E-5,4.442055E-4,10.36166,8.496915E-5,653152.5,653152.7
0.00195339,15.92395,8432519.0,1486.107,1486.107,0.001353041,1.0,0.8554538,0.03102353,1.869134E-5,0.02162992,0.009394355,1.926219E-4,3.05199E-4,0.04830862,9.819804E-4,0.01931242,5.393092E-4,2.466178E-4,0.005158075,0.00410717,8.922652E-6,4.234217E-4,9.585046E-4,3.082806E-4,9.45867E-5,4.442969E-4,10.36164,8.496896E-5,653151.4,653151.6
0.001953776,15.92397,8368715.0,1486.108,1486.108,0.001353041,1.0,0.8554509,0.03102585,1.86916E-5,0.0216301,0.009395272,1.926548E-4,3.052394E-4,0.04831175,9.822151E-4,0.01931001,5.392461E-4,2.465792E-4,0.00515778,0.004105568,8.920789E-6,4.235064E-4,9.586435E-4,3.082995E-4,9.462196E-5,4.443706E-4,10.36163,8.496881E-5,653150.6,653150.7
0.001953787,15.92397,8373118.0,1486.108,1486.108,0.001353041,1.0,0.8554509,0.03102591,1.86916E-5,0.0216301,0.009395297,1.926557E-4,3.052405E-4,0.04831184,9.822215E-4,0.01930994,5.392444E-4,2.465782E-4,0.005157772,0.004105524,8.920738E-6,4.235087E-4,9.586474E-4,3.083E-4,9.462292E-5,4.443727E-4,10.36163,8.496881E-5,653150.5,653150.7
0.001953808,15.92398,8387236.0,1486.108,1486.108,0.001353041,1.0,0.8554507,0.03102604,1.869161E-5,0.02163011,0.009395347,1.926575E-4,3.052427E-4,0.04831201,9.822344E-4,0.01930981,5.392409E-4,2.46576E-4,0.005157756,0.004105436,8.920636E-6,4.235133E-4,9.58655E-4,3.08301E-4,9.462486E-5,4.443767E-4,10.36163,8.49688E-5,653150.5,653150.7
0.001953821,15.92398,8349328.0,1486.108,1486.108,0.001353041,1.0,0.8554506,0.03102612,1.86916E-5,0.02163012,0.009395379,1.926586E-4,3.052441E-4,0.04831212,9.822424E-4,0.01930973,5.392387E-4,2.465747E-4,0.005157746,0.004105382,8.920573E-6,4.235162E-4,9.586597E-4,3.083017E-4,9.462606E-5,4.443792E-4,10.36163,8.496879E-5,653150.5,653150.6
0.00195389,15.92398,8417668.0,1486.108,1486.108,0.001353041,1.0,0.8554501,0.03102653,1.86916E-5,0.02163015,0.009395543,1.926645E-4,3.052513E-4,0.04831268,9.822845E-4,0.01930929,5.392274E-4,2.465678E-4,0.005157693,0.004105094,8.920239E-6,4.235314E-4,9.586847E-4,3.08305E-4,9.463239E-5,4.443924E-4,10.36162,8.496877E-5,653150.3,653150.5
0.001954444,15.92402,8435056.0,1486.109,1486.109,0.001353041,1.0,0.855446,0.03102984,1.869185E-5,0.02163041,0.009396855,1.927116E-4,3.053092E-4,0.04831716,9.826204E-4,0.01930584,5.391371E-4,2.465126E-4,0.005157271,0.004102803,8.917574E-6,4.236526E-4,9.588835E-4,3.08332E-4,9.468283E-5,4.444979E-4,10.3616,8.496855E-5,653149.1,653149.3
0.001954839,15.92405,8218384.0,1486.11,1486.11,0.001353041,1.0,0.8554431,0.03103221,1.869218E-5,0.02163059,0.009397793,1.927453E-4,3.053506E-4,0.04832037,9.828607E-4,0.01930336,5.390725E-4,2.464731E-4,0.005156969,0.004101164,8.915669E-6,4.237393E-4,9.590258E-4,3.083513E-4,9.471892E-5,4.445733E-4,10.36159,8.496839E-5,653148.2,653148.4
0.001954878,15.92406,8416690.0,1486.11,1486.11,0.001353041,1.0,0.8554428,0.03103244,1.869219E-5,0.02163061,0.009397884,1.927486E-4,3.053546E-4,0.04832068,9.82884E-4,0.01930312,5.390662E-4,2.464693E-4,0.00515694,0.004101006,8.915484E-6,4.237477E-4,9.590396E-4,3.083531E-4,9.472241E-5,4.445807E-4,10.36159,8.496837E-5,653148.1,653148.3
0.001955112,15.92407,8384870.0,1486.11,1486.11,0.001353041,1.0,0.8554411,0.03103384,1.869232E-5,0.02163071,0.009398439,1.927685E-4,3.05379E-4,0.04832257,9.83026E-4,0.01930166,5.39028E-4,2.46446E-4,0.005156762,0.004100038,8.914359E-6,4.237989E-4,9.591236E-4,3.083645E-4,9.474373E-5,4.446252E-4,10.36158,8.496828E-5,653147.6,653147.8
0.001955206,15.92408,8461011.0,1486.111,1486.111,0.001353041,1.0,0.8554404,0.03103441,1.869232E-5,0.02163076,0.009398663,1.927765E-4,3.053889E-4,0.04832334,9.830833E-4,0.01930107,5.390126E-4,2.464365E-4,0.00515669,0.004099647,8.913905E-6,4.238196E-4,9.591575E-4,3.083691E-4,9.475233E-5,4.446432E-4,10.36158,8.496824E-5,653147.4,653147.6
0.001955234,15.92408,8353575.0,1486.111,1486.111,0.001353041,1.0,0.8554402,0.03103457,1.869231E-5,0.02163077,0.009398729,1.927789E-4,3.053918E-4,0.04832357,9.831004E-4,0.0193009,5.39008E-4,2.464337E-4,0.005156668,0.004099531,8.913769E-6,4.238257E-4,9.591676E-4,3.083705E-4,9.475489E-5,4.446486E-4,10.36158,8.496823E-5,653147.3,653147.5
0.001955259,15.92408,8451536.0,1486.111,1486.111,0.001353041,1.0,0.85544,0.03103472,1.86923E-5,0.02163078,0.009398788,1.92781E-4,3.053944E-4,0.04832376,9.831153E-4,0.01930075,5.39004E-4,2.464313E-4,0.005156649,0.004099429,8.913651E-6,4.238311E-4,9.591765E-4,3.083717E-4,9.475714E-5,4.446533E-4,10.36158,8.496822E-5,653147.3,653147.5
0.001955916,15.92413,8423241.0,1486.112,1486.112,0.001353041,1.0,0.8554351,0.03103866,1.86924E-5,0.02163108,0.009400346,1.92837E-4,3.054631E-4,0.04832909,9.835145E-4,0.01929664,5.388968E-4,2.463657E-4,0.005156147,0.00409671,8.910489E-6,4.239751E-4,9.594127E-4,3.084037E-4,9.481704E-5,4.447785E-4,10.36155,8.496796E-5,653145.8,653146.0
0.001956024,15.92414,8358653.0,1486.112,1486.112,0.001353041,1.0,0.8554343,0.0310393,1.869239E-5,0.02163113,0.009400603,1.928462E-4,3.054744E-4,0.04832996,9.835802E-4,0.01929596,5.388792E-4,2.463549E-4,0.005156065,0.004096262,8.909969E-6,4.239988E-4,9.594516E-4,3.084089E-4,9.482691E-5,4.447992E-4,10.36155,8.496792E-5,653145.6,653145.8
0.001956073,15.92414,8427307.0,1486.112,1486.112,0.001353041,1.0,0.855434,0.03103959,1.86924E-5,0.02163115,0.009400717,1.928503E-4,3.054794E-4,0.04833036,9.836095E-4,0.01929566,5.388713E-4,2.463501E-4,0.005156028,0.004096062,8.909736E-6,4.240094E-4,9.59469E-4,3.084113E-4,9.483132E-5,4.448084E-4,10.36155,8.49679E-5,653145.5,653145.6
0.00195624,15.92416,8435667.0,1486.112,1486.112,0.001353041,1.0,0.8554327,0.03104059,1.869253E-5,0.02163123,0.009401114,1.928646E-4,3.054969E-4,0.04833171,9.837111E-4,0.01929462,5.38844E-4,2.463334E-4,0.0051559,0.004095371,8.908932E-6,4.240461E-4,9.595291E-4,3.084194E-4,9.484657E-5,4.448403E-4,10.36154,8.496783E-5,653145.1,653145.3
0.00195756,15.92425,8474423.0,1486.115,1486.115,0.001353041,1.0,0.855423,0.03104849,1.869303E-5,0.02163183,0.009404243,1.92977E-4,3.056348E-4,0.0483424,9.845128E-4,0.01928637,5.386291E-4,2.462016E-4,0.005154891,0.004089916,8.902589E-6,4.243353E-4,9.600034E-4,3.084836E-4,9.496695E-5,4.450918E-4,10.36149,8.496731E-5,653142.1,653142.3
0.001967297,15.92498,8554758.0,1486.133,1486.133,0.001353041,1.0,0.8553515,0.03110666,1.869368E-5,0.0216361,0.009427279,1.938056E-4,3.066488E-4,0.04842092,9.904215E-4,0.01922569,5.370489E-4,2.452306E-4,0.005147417,0.004049932,8.855993E-6,4.264672E-4,9.634943E-4,3.089531E-4,9.585669E-5,4.469438E-4,10.36115,8.496346E-5,653120.5,653120.6
0.001969831,15.92517,8577338.0,1486.138,1486.138,0.001353041,1.0,0.8553329,0.03112178,1.869477E-5,0.02163717,0.009433264,1.940212E-4,3.06912E-4,0.04844128,9.919589E-4,0.01920992,5.366386E-4,2.449779E-4,0.005145462,0.004039592,8.843916E-6,4.27022E-4,9.644012E-4,3.090744E-4,9.608883E-5,4.474252E-4,10.36106,8.496246E-5,653114.8,653115.0
0.002,15.9274,8805688.0,1486.195,1486.195,0.001353041,1.0,0.8551142,0.03130096,1.870111E-5,0.02164866,0.009504154,1.965835E-4,3.100194E-4,0.04868124,0.001010235,0.01902313,5.317895E-4,2.419745E-4,0.005121907,0.003918609,8.702083E-6,4.336201E-4,9.751364E-4,3.10488E-4,9.88719E-5,4.531298E-4,10.36001,8.495054E-5,653048.4,653048.6
0.0021,15.93474,9464520.0,1486.395,1486.395,0.001353041,1.0,0.854418,0.03188484,1.872582E-5,0.02167088,0.009734629,2.050268E-4,3.199933E-4,0.04944575,0.001070467,0.01841573,5.160616E-4,2.320849E-4,0.005040359,0.00354409,8.254999E-6,4.554126E-4,0.001009935,3.147948E-4,1.083568E-4,4.717204E-4,10.35663,8.491139E-5,652835.2,652835.3
0.0022,15.94199,9982527.0,1486.608,1486.608,0.001353041,1.0,0.853763,0.03245374,1.87561E-5,0.02167072,0.009958609,2.133918E-4,3.29482E-4,0.05016565,0.001130085,0.01782598,5.008177E-4,2.223264E-4,0.004954228,0.00320712,7.840577E-6,4.770765E-4,0.001043515,3.185558E-4,1.182419E-4,4.898328E-4,10.3534,8.48728E-5,652631.9,652632.0
0.0023,15.94913,1.037269E7,1486.83,1486.83,0.001353041,1.0,0.8531458,0.03300812,1.879121E-5,0.02165056,0.0101766,2.21676E-4,3.385051E-4,0.05084428,0.00118899,0.01725333,4.860242E-4,2.127327E-4,0.004864404,0.002903923,7.45565E-6,4.986006E-4,0.001075862,3.218155E-4,1.285215E-4,5.074809E-4,10.35032,8.483481E-5,652437.5,652437.5
0.0024,15.95615,1.065457E7,1487.06,1487.06,0.001353041,1.0,0.8525635,0.03354844,1.883081E-5,0.02161252,0.01038904,2.298762E-4,3.470811E-4,0.05148465,0.001247093,0.01669727,4.716558E-4,2.033317E-4,0.004771677,0.002631112,7.097603E-6,5.19974E-4,0.001106967,3.246143E-4,1.391934E-4,5.246797E-4,10.34736,8.479747E-5,652251.2,652251.3
0.0025,15.96305,1.084571E7,1487.296,1487.296,0.001353041,1.0,0.8520135,0.03407513,1.887473E-5,0.02155854,0.01059633,2.379888E-4,3.552275E-4,0.0520895,0.001304316,0.01615732,4.576915E-4,1.941465E-4,0.004676748,0.002385652,6.764154E-6,5.411864E-4,0.001136825,3.269897E-4,1.502611E-4,5.414458E-4,10.34452,8.476081E-5,652072.4,652072.5
0.0026,15.96982,1.096225E7,1487.534,1487.534,0.001353041,1.0,0.8514933,0.03458861,1.892278E-5,0.02149035,0.01079882,2.460099E-4,3.629606E-4,0.05266131,0.001360588,0.01563301,4.441133E-4,1.851956E-4,0.004580239,0.002164811,6.453253E-6,5.622275E-4,0.001165435,3.289761E-4,1.617346E-4,5.577972E-4,10.34179,8.472487E-5,651900.4,651900.7
0.0027,15.97646,1.10167E7,1487.773,1487.773,0.001353041,1.0,0.8510008,0.03508924,1.897465E-5,0.02140951,0.01099681,2.539353E-4,3.702961E-4,0.05320232,0.001415848,0.01512393,4.309048E-4,1.764938E-4,0.004482697,0.001966135,6.163007E-6,5.830876E-4,0.001192799,3.306051E-4,1.736285E-4,5.737526E-4,10.33916,8.468967E-5,651734.6,651735.1
0.0028,15.98296,1.101201E7,1488.013,1488.013,0.001353041,1.0,0.850534,0.03557739,1.90292E-5,0.02131744,0.01119057,2.617608E-4,3.772489E-4,0.05371458,0.001470043,0.01462965,4.180482E-4,1.680527E-4,0.004384609,0.001787418,5.891561E-6,6.037569E-4,0.001218925,3.319056E-4,1.859539E-4,5.893302E-4,10.33662,8.465522E-5,651574.6,651575.5
0.002855859,15.98653,1.09712E7,1488.146,1488.146,0.001353041,1.0,0.8502838,0.03584472,1.905927E-5,0.0212616,0.01129707,2.660865E-4,3.809713E-4,0.0539889,0.001499833,0.01435987,4.110104E-4,1.634546E-4,0.004329745,0.001695533,5.74733E-6,6.152154E-4,0.001232981,3.324993E-4,1.930215E-4,5.978719E-4,10.33524,8.463632E-5,651487.6,651488.7
0.002856856,15.98659,1.089955E7,1488.148,1488.148,0.001353041,1.0,0.8502794,0.03584946,1.905483E-5,0.02126058,0.01129896,2.661635E-4,3.810368E-4,0.05399373,0.001500362,0.01435509,4.108847E-4,1.633733E-4,0.004328766,0.001693942,5.744785E-6,6.154194E-4,0.001233229,3.32509E-4,1.931486E-4,5.980233E-4,10.33521,8.463598E-5,651486.1,651487.2
0.0028571,15.98661,1.073696E7,1488.149,1488.149,0.001353041,1.0,0.8502783,0.03585062,1.905402E-5,0.02126033,0.01129942,2.661823E-4,3.810528E-4,0.0539949,0.001500491,0.01435392,4.108538E-4,1.633534E-4,0.004328526,0.001693553,5.74416E-6,6.154693E-4,0.001233289,3.325114E-4,1.931796E-4,5.980603E-4,10.33521,8.46359E-5,651485.7,651486.8
0.002857133,15.98661,1.090801E7,1488.149,1488.149,0.001353041,1.0,0.8502782,0.03585077,1.905388E-5,0.0212603,0.01129948,2.661848E-4,3.810549E-4,0.05399506,0.001500509,0.01435377,4.108497E-4,1.633508E-4,0.004328494,0.001693501,5.744076E-6,6.15476E-4,0.001233298,3.325118E-4,1.931838E-4,5.980653E-4,10.3352,8.463589E-5,651485.6,651486.8
0.002857163,15.98661,1.072246E7,1488.149,1488.149,0.001353041,1.0,0.8502781,0.03585092,1.905375E-5,0.02126027,0.01129954,2.661872E-4,3.810569E-4,0.05399521,0.001500525,0.01435362,4.108458E-4,1.633483E-4,0.004328464,0.001693452,5.743998E-6,6.154822E-4,0.001233305,3.325121E-4,1.931876E-4,5.980699E-4,10.3352,8.463588E-5,651485.6,651486.7
0.002857173,15.98661,1.082072E7,1488.149,1488.149,0.001353041,1.0,0.850278,0.03585097,1.90537E-5,0.02126026,0.01129956,2.66188E-4,3.810576E-4,0.05399526,0.00150053,0.01435357,4.108445E-4,1.633474E-4,0.004328454,0.001693436,5.743971E-6,6.154843E-4,0.001233308,3.325122E-4,1.931889E-4,5.980715E-4,10.3352,8.463588E-5,651485.6,651486.7
0.002857214,15.98662,1.089317E7,1488.149,1488.149,0.001353041,1.0,0.8502778,0.03585116,1.905354E-5,0.02126021,0.01129964,2.661911E-4,3.810602E-4,0.05399546,0.001500552,0.01435338,4.108393E-4,1.633441E-4,0.004328414,0.001693371,5.743867E-6,6.154926E-4,0.001233318,3.325126E-4,1.931941E-4,5.980776E-4,10.3352,8.463586E-5,651485.5,651486.6
0.002857406,15.98663,1.077007E7,1488.15,1488.15,0.001353041,1.0,0.850277,0.03585207,1.905293E-5,0.02126002,0.0113,2.662059E-4,3.810728E-4,0.05399638,0.001500653,0.01435246,4.10815E-4,1.633285E-4,0.004328226,0.001693065,5.743374E-6,6.155318E-4,0.001233365,3.325144E-4,1.932184E-4,5.981067E-4,10.3352,8.46358E-5,651485.2,651486.3
0.002857419,15.98663,1.092134E7,1488.15,1488.15,0.001353041,1.0,0.8502769,0.03585213,1.905287E-5,0.02126,0.01130002,2.662069E-4,3.810737E-4,0.05399645,0.00150066,0.0143524,4.108133E-4,1.633275E-4,0.004328213,0.001693045,5.743341E-6,6.155345E-4,0.001233369,3.325146E-4,1.932201E-4,5.981087E-4,10.3352,8.463579E-5,651485.2,651486.3
0.00285745,15.98663,1.090908E7,1488.15,1488.15,0.001353041,1.0,0.8502768,0.03585228,1.905274E-5,0.02125997,0.01130008,2.662093E-4,3.810757E-4,0.0539966,0.001500677,0.01435225,4.108093E-4,1.633249E-4,0.004328182,0.001692994,5.743259E-6,6.155409E-4,0.001233376,3.325149E-4,1.932241E-4,5.981135E-4,10.3352,8.463578E-5,651485.2,651486.3
0.002857819,15.98666,1.084351E7,1488.151,1488.151,0.001353041,1.0,0.8502752,0.03585403,1.905177E-5,0.02125959,0.01130078,2.662377E-4,3.810999E-4,0.05399838,0.001500872,0.01435048,4.107625E-4,1.632949E-4,0.004327821,0.001692407,5.74231E-6,6.156163E-4,0.001233468,3.325185E-4,1.932709E-4,5.981694E-4,10.33519,8.463566E-5,651484.6,651485.7
0.002857832,15.98666,1.085867E7,1488.151,1488.151,0.001353041,1.0,0.8502751,0.03585409,1.905173E-5,0.02125958,0.01130081,2.662388E-4,3.811008E-4,0.05399844,0.001500879,0.01435042,4.107608E-4,1.632938E-4,0.004327807,0.001692386,5.742276E-6,6.156191E-4,0.001233471,3.325186E-4,1.932726E-4,5.981714E-4,10.33519,8.463566E-5,651484.6,651485.7
0.002859203,15.98674,1.087289E7,1488.154,1488.154,0.001353041,1.0,0.8502691,0.0358606,1.9049E-5,0.02125817,0.01130341,2.663445E-4,3.811907E-4,0.05400507,0.001501606,0.01434386,4.105859E-4,1.631821E-4,0.004326461,0.001690204,5.73873E-6,6.158994E-4,0.001233811,3.32532E-4,1.934463E-4,5.983793E-4,10.33515,8.46352E-5,651482.5,651483.6
0.002866307,15.98719,1.077234E7,1488.171,1488.171,0.001353041,1.0,0.850238,0.03589424,1.904129E-5,0.02125084,0.01131686,2.668917E-4,3.816553E-4,0.0540393,0.001505367,0.01430995,4.096737E-4,1.626044E-4,0.00431949,0.001678951,5.72016E-6,6.173508E-4,0.001235569,3.326007E-4,1.943397E-4,5.994539E-4,10.33498,8.463282E-5,651471.6,651472.6
0.002866432,15.9872,1.077235E7,1488.171,1488.171,0.001353041,1.0,0.8502375,0.03589483,1.904145E-5,0.02125071,0.0113171,2.669014E-4,3.816634E-4,0.0540399,0.001505433,0.01430936,4.096576E-4,1.625943E-4,0.004319367,0.001678754,5.719831E-6,6.173764E-4,0.0012356,3.326019E-4,1.943553E-4,5.994728E-4,10.33498,8.463278E-5,651471.4,651472.4
0.002866604,15.98721,1.07705E7,1488.172,1488.172,0.001353041,1.0,0.8502367,0.03589565,1.904177E-5,0.02125053,0.01131742,2.669146E-4,3.816747E-4,0.05404073,0.001505524,0.01430854,4.096354E-4,1.625802E-4,0.004319198,0.001678481,5.719377E-6,6.174116E-4,0.001235642,3.326036E-4,1.943769E-4,5.994988E-4,10.33497,8.463272E-5,651471.1,651472.2
0.002871576,15.98752,1.07898E7,1488.183,1488.183,0.001353041,1.0,0.850215,0.03591915,1.904755E-5,0.02124537,0.01132683,2.672972E-4,3.819987E-4,0.0540646,0.001508152,0.01428485,4.090007E-4,1.621769E-4,0.00431432,0.00167066,5.706411E-6,6.184265E-4,0.001236868,3.326507E-4,1.949985E-4,6.002487E-4,10.33485,8.463107E-5,651463.5,651464.5
