Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_C10H8_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_STILB_Soln#4 (),Mole_fraction_C6H5C2H_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_BIPHENYL_Soln#4 (),Mole_fraction_C14H10_Soln#4 (),Mole_fraction_C16H10_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_BIN1A_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
0.047,15.94676,1345690.0,1156.11,1156.11,0.001764836,1.0,0.8699818,0.01795284,0.001874739,0.0231095,0.00171742,5.084403E-4,4.75004E-5,0.03708286,9.883802E-5,0.02495406,6.799646E-5,7.28296E-4,0.002767829,0.01618404,0.002000156,1.818717E-4,3.212955E-4,8.057454E-5,3.425277E-5,7.563939E-5,10.49903,1.106705E-4,661811.6,661811.6
0.048,15.95067,1334884.0,1156.349,1156.349,0.001764836,1.0,0.8695769,0.01815051,0.001904574,0.02327973,0.001731968,5.118087E-4,4.860847E-5,0.0374398,1.015924E-4,0.02487349,6.685314E-5,7.268815E-4,0.002785317,0.01594842,0.001918522,1.853592E-4,3.253319E-4,8.160188E-5,3.309221E-5,7.724804E-5,10.49863,1.106434E-4,661786.2,661786.2
0.049,15.95452,1323674.0,1156.587,1156.587,0.001764836,1.0,0.8691819,0.018344,0.001933896,0.02344489,0.00174613,5.14972E-4,4.970471E-5,0.03778834,1.043401E-4,0.02479325,6.573111E-5,7.25317E-4,0.002802128,0.0157188,0.001840357,1.887962E-4,3.29303E-4,8.260333E-5,3.197135E-5,7.88416E-5,10.49825,1.106167E-4,661762.3,661762.3
0.05,15.95831,1312108.0,1156.822,1156.822,0.001764836,1.0,0.8687965,0.01853344,0.001962709,0.02360518,0.001759921,5.179395E-4,5.078894E-5,0.03812873,1.070802E-4,0.02471337,6.463006E-5,7.236145E-4,0.00281829,0.01549499,0.00176551,1.921831E-4,3.332104E-4,8.357955E-5,3.088903E-5,8.041991E-5,10.49789,1.105904E-4,661739.7,661739.7
0.051,15.96204,1300189.0,1157.055,1157.055,0.001764836,1.0,0.8684204,0.01871893,0.00199102,0.02376078,0.001773352,5.207198E-4,5.186101E-5,0.03846124,1.098118E-4,0.02463386,6.354963E-5,7.217852E-4,0.002833828,0.0152768,0.001693839,1.955204E-4,3.370554E-4,8.453123E-5,2.98441E-5,8.198287E-5,10.49755,1.105646E-4,661718.6,661718.6
0.052,15.96571,1287969.0,1157.286,1157.286,0.001764836,1.0,0.8680534,0.01890058,0.002018837,0.02391187,0.001786435,5.233215E-4,5.292081E-5,0.0387861,1.125344E-4,0.02455473,6.248955E-5,7.198392E-4,0.002848767,0.01506406,0.001625207,1.988086E-4,3.408394E-4,8.545902E-5,2.883545E-5,8.353037E-5,10.49724,1.105392E-4,661698.6,661698.6
0.053,15.96932,1275507.0,1157.515,1157.515,0.001764836,1.0,0.867695,0.01907849,0.002046164,0.02405863,0.001799182,5.257528E-4,5.396822E-5,0.03910355,1.152472E-4,0.02447602,6.144954E-5,7.177868E-4,0.002863131,0.01485658,0.001559482,2.020481E-4,3.445639E-4,8.636359E-5,2.786196E-5,8.506232E-5,10.49694,1.105142E-4,661679.9,661679.9
0.054,15.97287,1262821.0,1157.742,1157.742,0.001764836,1.0,0.8673451,0.01925275,0.002073011,0.02420121,0.001811603,5.280212E-4,5.500321E-5,0.03941382,1.179496E-4,0.02439772,6.04294E-5,7.156364E-4,0.002876941,0.0146542,0.001496544,2.052397E-4,3.4823E-4,8.724555E-5,2.692259E-5,8.657871E-5,10.49666,1.104896E-4,661662.3,661662.3
0.055,15.97637,1249972.0,1157.966,1157.966,0.001764836,1.0,0.8670034,0.01942347,0.002099382,0.02433977,0.001823709,5.301346E-4,5.602568E-5,0.03971714,1.20641E-4,0.02431986,5.942887E-5,7.133974E-4,0.002890221,0.01445676,0.001436269,2.083837E-4,3.51839E-4,8.810555E-5,2.601625E-5,8.807946E-5,10.4964,1.104654E-4,661645.8,661645.8
0.056,15.97981,1236975.0,1158.188,1158.188,0.001764836,1.0,0.8666697,0.01959074,0.002125287,0.02447445,0.001835511,5.320998E-4,5.703563E-5,0.0400137,1.23321E-4,0.02424244,5.844775E-5,7.110774E-4,0.00290299,0.0142641,0.001378547,2.114809E-4,3.553923E-4,8.894418E-5,2.514197E-5,8.956459E-5,10.49615,1.104417E-4,661630.3,661630.3
0.057,15.98319,1223859.0,1158.408,1158.408,0.001764836,1.0,0.8663436,0.01975466,0.002150731,0.02460541,0.001847017,5.339237E-4,5.803303E-5,0.04030371,1.25989E-4,0.02416547,5.748578E-5,7.086838E-4,0.002915268,0.01407608,0.001323269,2.145318E-4,3.588911E-4,8.976204E-5,2.429875E-5,9.103409E-5,10.49592,1.104183E-4,661615.8,661615.8
0.058,15.98652,1210639.0,1158.626,1158.626,0.001764836,1.0,0.866025,0.0199153,0.002175722,0.02473276,0.001858238,5.356129E-4,5.901792E-5,0.04058737,1.286446E-4,0.02408898,5.654275E-5,7.062235E-4,0.002927074,0.01389255,0.001270333,2.175372E-4,3.623364E-4,9.055972E-5,2.348562E-5,9.2488E-5,10.49571,1.103952E-4,661602.2,661602.2
0.059,15.9898,1197355.0,1158.841,1158.841,0.001764836,1.0,0.8657137,0.02007276,0.002200269,0.02485664,0.001869182,5.371736E-4,5.99903E-5,0.04086487,1.312874E-4,0.02401295,5.561847E-5,7.03703E-4,0.002938425,0.01371337,0.001219639,2.204976E-4,3.657296E-4,9.133778E-5,2.270165E-5,9.392636E-5,10.49551,1.103726E-4,661589.4,661589.4
0.06,15.99303,1184032.0,1159.054,1159.054,0.001764836,1.0,0.8654094,0.02022712,0.002224378,0.02497718,0.001879857,5.386117E-4,6.095023E-5,0.04113638,1.339172E-4,0.02393741,5.471274E-5,7.011285E-4,0.002949341,0.01353841,0.001171094,2.234139E-4,3.690717E-4,9.209679E-5,2.194593E-5,9.534923E-5,10.49532,1.103503E-4,661577.5,661577.5
0.061,15.9962,1170706.0,1159.265,1159.265,0.001764836,1.0,0.865112,0.02037846,0.002248056,0.0250945,0.001890273,5.39933E-4,6.189776E-5,0.04140209,1.365336E-4,0.02386236,5.382542E-5,6.985054E-4,0.002959836,0.01336754,0.001124607,2.262866E-4,3.723638E-4,9.283728E-5,2.121756E-5,9.675668E-5,10.49514,1.103284E-4,661566.4,661566.4
0.062,15.99933,1157396.0,1159.473,1159.473,0.001764836,1.0,0.8648211,0.02052687,0.002271313,0.0252087,0.001900436,5.411431E-4,6.283296E-5,0.04166216,1.391362E-4,0.0237878,5.295632E-5,6.958392E-4,0.002969926,0.01320063,0.001080091,2.291165E-4,3.756071E-4,9.355979E-5,2.051567E-5,9.814881E-5,10.49498,1.103069E-4,661556.0,661556.0
0.063,16.0024,1144116.0,1159.679,1159.679,0.001764836,1.0,0.8645367,0.02067242,0.002294154,0.0253199,0.001910356,5.422471E-4,6.375591E-5,0.04191677,1.41725E-4,0.02371375,5.210522E-5,6.931348E-4,0.002979629,0.01303756,0.001037463,2.319044E-4,3.788026E-4,9.426484E-5,1.983941E-5,9.952571E-5,10.49482,1.102857E-4,661546.3,661546.3
0.064,16.00543,1130869.0,1159.883,1159.883,0.001764836,1.0,0.8642584,0.0208152,0.002316589,0.0254282,0.00192004,5.432501E-4,6.466671E-5,0.04216608,1.442996E-4,0.0236402,5.127189E-5,6.903969E-4,0.002988957,0.01287822,9.966419E-4,2.346509E-4,3.819515E-4,9.495294E-5,1.918797E-5,1.008875E-4,10.49468,1.102648E-4,661537.3,661537.3
0.065,16.00841,1117664.0,1160.084,1160.084,0.001764836,1.0,0.8639862,0.02095527,0.002338624,0.02553371,0.001929494,5.441569E-4,6.556545E-5,0.04241024,1.4686E-4,0.02356716,5.045609E-5,6.876298E-4,0.002997925,0.01272248,9.575523E-4,2.373569E-4,3.850547E-4,9.562459E-5,1.856051E-5,1.022343E-4,10.49455,1.102443E-4,661528.9,661528.9
0.066,16.01135,1104538.0,1160.283,1160.283,0.001764836,1.0,0.8637199,0.02109272,0.002360267,0.02563652,0.001938727,5.449721E-4,6.645225E-5,0.0426494,1.494059E-4,0.02349464,4.965769E-5,6.848374E-4,0.003006548,0.01257025,9.201202E-4,2.400229E-4,3.881132E-4,9.628027E-5,1.795626E-5,1.035663E-4,10.49442,1.102241E-4,661521.2,661521.2
0.067,16.01423,1091516.0,1160.479,1160.479,0.001764836,1.0,0.8634592,0.02122761,0.002381527,0.02573673,0.001947744,5.457002E-4,6.732724E-5,0.04288371,1.519373E-4,0.02342263,4.887649E-5,6.820237E-4,0.003014837,0.0124214,8.842753E-4,2.426499E-4,3.911282E-4,9.692044E-5,1.737442E-5,1.048835E-4,10.49431,1.102042E-4,661514.0,661514.0
0.068,16.01708,1078627.0,1160.674,1160.674,0.001764836,1.0,0.8632041,0.02136001,0.002402409,0.02583442,0.001956553,5.463453E-4,6.819053E-5,0.04311332,1.54454E-4,0.02335114,4.811233E-5,6.791919E-4,0.003022806,0.01227584,8.499506E-4,2.452385E-4,3.941006E-4,9.754557E-5,1.681425E-5,1.061862E-4,10.4942,1.101847E-4,661507.3,661507.3
0.069,16.01988,1065842.0,1160.866,1160.866,0.001764836,1.0,0.8629543,0.02148999,0.002422924,0.0259297,0.00196516,5.469114E-4,6.904228E-5,0.04333836,1.56956E-4,0.02328017,4.736492E-5,6.763453E-4,0.003030467,0.01213347,8.170814E-4,2.477895E-4,3.970314E-4,9.815611E-5,1.627502E-5,1.074745E-4,10.4941,1.101654E-4,661501.1,661501.1
0.07,16.02263,1053185.0,1161.056,1161.056,0.001764836,1.0,0.8627096,0.02161762,0.002443076,0.02602262,0.001973571,5.474023E-4,6.988263E-5,0.04355897,1.594434E-4,0.02320972,4.663412E-5,6.734869E-4,0.00303783,0.0119942,7.856067E-4,2.503036E-4,3.999214E-4,9.875249E-5,1.575602E-5,1.087486E-4,10.49401,1.101465E-4,661495.5,661495.5
0.071,16.02535,1040660.0,1161.243,1161.243,0.001764836,1.0,0.86247,0.02174297,0.002462876,0.02611329,0.001981792,5.478215E-4,7.071173E-5,0.04377527,1.61916E-4,0.02313978,4.591971E-5,6.706191E-4,0.003044908,0.01185792,7.554684E-4,2.527817E-4,4.027718E-4,9.933513E-5,1.525655E-5,1.100087E-4,10.49393,1.101278E-4,661490.3,661490.3
0.072,16.02802,1028294.0,1161.429,1161.429,0.001764836,1.0,0.8622353,0.02186609,0.002482328,0.02620177,0.001989829,5.481728E-4,7.152973E-5,0.0439874,1.643738E-4,0.02307037,4.522151E-5,6.67745E-4,0.00305171,0.01172455,7.266073E-4,2.552244E-4,4.055834E-4,9.990444E-5,1.477593E-5,1.112549E-4,10.49386,1.101094E-4,661485.5,661485.5
0.073,16.03066,1016083.0,1161.612,1161.612,0.001764836,1.0,0.8620053,0.02198706,0.002501443,0.02628814,0.001997687,5.484592E-4,7.233681E-5,0.04419547,1.66817E-4,0.02300146,4.45393E-5,6.648665E-4,0.003058248,0.01159399,6.989707E-4,2.576325E-4,4.083571E-4,1.004608E-4,1.431353E-5,1.124875E-4,10.49379,1.100913E-4,661481.1,661481.2
0.074,16.03325,1004029.0,1161.793,1161.793,0.001764836,1.0,0.8617798,0.02210593,0.002520225,0.02637248,0.002005372,5.48684E-4,7.313313E-5,0.04439961,1.692455E-4,0.02293308,4.38729E-5,6.619858E-4,0.00306453,0.01146617,6.725076E-4,2.600068E-4,4.110939E-4,1.010047E-4,1.386869E-5,1.137066E-4,10.49372,1.100735E-4,661477.2,661477.2
0.075,16.03581,992159.6,1161.972,1161.972,0.001764836,1.0,0.8615589,0.02222276,0.002538684,0.02645484,0.00201289,5.488501E-4,7.391885E-5,0.04459993,1.716595E-4,0.02286521,4.322209E-5,6.59105E-4,0.003070566,0.011341,6.471659E-4,2.62348E-4,4.137946E-4,1.015364E-4,1.344081E-5,1.149126E-4,10.49367,1.10056E-4,661473.6,661473.6
0.076,16.03833,980474.0,1162.149,1162.149,0.001764836,1.0,0.8613422,0.02233761,0.002556825,0.0265353,0.002020245,5.489604E-4,7.469417E-5,0.04479655,1.74059E-4,0.02279784,4.258667E-5,6.562257E-4,0.003076366,0.0112184,6.228995E-4,2.646569E-4,4.164601E-4,1.020563E-4,1.302928E-5,1.161054E-4,10.49362,1.100387E-4,661470.4,661470.4
0.077,16.04081,968976.4,1162.324,1162.324,0.001764836,1.0,0.8611297,0.02245054,0.002574657,0.02661392,0.002027443,5.490176E-4,7.545925E-5,0.04498957,1.764442E-4,0.02273098,4.196645E-5,6.533496E-4,0.003081937,0.01109829,5.996636E-4,2.669341E-4,4.190913E-4,1.025648E-4,1.263353E-5,1.172855E-4,10.49357,1.100216E-4,661467.5,661467.5
0.078,16.04326,957193.6,1162.496,1162.496,0.001764836,1.0,0.8609212,0.0225616,0.002592187,0.02669077,0.002034488,5.490243E-4,7.621429E-5,0.04517909,1.788152E-4,0.02266462,4.136122E-5,6.504782E-4,0.003087288,0.0109806,5.77413E-4,2.691805E-4,4.21689E-4,1.030622E-4,1.225298E-5,1.18453E-4,10.49353,1.100049E-4,661464.9,661464.9
0.079,16.04567,946211.8,1162.667,1162.667,0.001764836,1.0,0.8607167,0.02267085,0.00260942,0.02676589,0.002041384,5.489829E-4,7.695946E-5,0.04536523,1.811721E-4,0.02259876,4.077077E-5,6.476127E-4,0.003092427,0.01086526,5.561075E-4,2.713967E-4,4.242541E-4,1.035489E-4,1.188711E-5,1.196082E-4,10.49349,1.099883E-4,661462.6,661462.6
0.08,16.04805,935654.1,1162.836,1162.836,0.001764836,1.0,0.860516,0.02277834,0.002626365,0.02683936,0.002048138,5.488958E-4,7.769494E-5,0.04554808,1.83515E-4,0.02253339,4.019486E-5,6.447546E-4,0.003097362,0.01075219,5.357045E-4,2.735834E-4,4.267874E-4,1.040252E-4,1.153536E-5,1.207512E-4,10.49346,1.09972E-4,661460.6,661460.6
0.081,16.05039,924944.2,1163.003,1163.003,0.001764836,1.0,0.860319,0.02288413,0.002643028,0.02691122,0.002054752,5.487653E-4,7.842093E-5,0.04572775,1.858441E-4,0.02246851,3.963327E-5,6.419051E-4,0.003102101,0.01064132,5.161653E-4,2.757414E-4,4.292897E-4,1.044913E-4,1.119721E-5,1.218823E-4,10.49343,1.09956E-4,661458.9,661458.9
0.082,16.05271,914435.7,1163.168,1163.168,0.001764836,1.0,0.8601255,0.02298826,0.002659415,0.02698154,0.002061231,5.485934E-4,7.91376E-5,0.04590432,1.881597E-4,0.02240411,3.908579E-5,6.39065E-4,0.003106649,0.01053258,4.974539E-4,2.778714E-4,4.317618E-4,1.049477E-4,1.087218E-5,1.230018E-4,10.49341,1.099401E-4,661457.5,661457.5
0.083,16.05499,904127.4,1163.331,1163.331,0.001764836,1.0,0.8599355,0.02309078,0.002675534,0.02705035,0.00206758,5.483822E-4,7.984516E-5,0.04607789,1.904618E-4,0.02234018,3.855221E-5,6.362351E-4,0.003111015,0.01042592,4.795355E-4,2.799741E-4,4.342045E-4,1.053946E-4,1.055977E-5,1.241098E-4,10.49339,1.099245E-4,661456.2,661456.2
0.084,16.05724,894027.9,1163.493,1163.493,0.001764836,1.0,0.8597489,0.02319174,0.00269139,0.02711771,0.002073803,5.481336E-4,8.054379E-5,0.04624856,1.927508E-4,0.02227673,3.803229E-5,6.334165E-4,0.003115203,0.01032127,4.623755E-4,2.820502E-4,4.366186E-4,1.058323E-4,1.025952E-5,1.252066E-4,10.49338,1.099091E-4,661455.2,661455.3
0.085,16.05946,884146.3,1163.652,1163.652,0.001764836,1.0,0.8595655,0.02329119,0.002706991,0.02718367,0.002079903,5.478495E-4,8.123366E-5,0.04641639,1.950267E-4,0.02221374,3.752582E-5,6.306098E-4,0.003119222,0.01021857,4.459403E-4,2.841002E-4,4.390049E-4,1.062611E-4,9.970946E-6,1.262925E-4,10.49336,1.098939E-4,661454.5,661454.5
0.086,16.06165,874483.9,1163.81,1163.81,0.001764836,1.0,0.8593853,0.02338917,0.002722342,0.02724828,0.002085884,5.475315E-4,8.191499E-5,0.04658149,1.972899E-4,0.0221512,3.703258E-5,6.278156E-4,0.003123077,0.01011776,4.301998E-4,2.86125E-4,4.41364E-4,1.066812E-4,9.693631E-6,1.273676E-4,10.49336,1.098789E-4,661453.9,661453.9
0.087,16.06382,865040.8,1163.966,1163.966,0.001764836,1.0,0.8592082,0.02348574,0.00273745,0.02731158,0.00209175,5.471813E-4,8.258795E-5,0.04674393,1.995405E-4,0.02208912,3.655237E-5,6.250343E-4,0.003126772,0.01001878,4.151251E-4,2.881252E-4,4.436968E-4,1.07093E-4,9.427157E-6,1.284323E-4,10.49335,1.098641E-4,661453.6,661453.6
0.088,16.06596,855815.2,1164.121,1164.121,0.001764836,1.0,0.859034,0.02358092,0.00275232,0.02737361,0.002097504,5.468004E-4,8.325275E-5,0.04690379,2.017788E-4,0.02202747,3.608496E-5,6.222665E-4,0.003130315,0.009921582,4.006873E-4,2.901014E-4,4.460039E-4,1.074967E-4,9.171108E-6,1.294867E-4,10.49335,1.098494E-4,661453.4,661453.4
0.089,16.06807,846799.3,1164.274,1164.274,0.001764836,1.0,0.8588627,0.02367478,0.00276696,0.02743441,0.002103151,5.463905E-4,8.390955E-5,0.04706116,2.040049E-4,0.02196627,3.56301E-5,6.195127E-4,0.00313371,0.009826105,3.868575E-4,2.920542E-4,4.482861E-4,1.078925E-4,8.925072E-6,1.305311E-4,10.49335,1.09835E-4,661453.4,661453.4
0.09,16.07015,837984.6,1164.425,1164.425,0.001764836,1.0,0.8586941,0.02376734,0.002781374,0.02749403,0.002108692,5.459528E-4,8.455854E-5,0.0472161,2.062192E-4,0.02190549,3.518756E-5,6.167733E-4,0.003136962,0.009732299,3.736102E-4,2.939844E-4,4.50544E-4,1.082807E-4,8.688668E-6,1.315658E-4,10.49335,1.098208E-4,661453.6,661453.6
0.091,16.07221,829357.6,1164.575,1164.575,0.001764836,1.0,0.8585283,0.02385864,0.002795568,0.0275525,0.002114133,5.454886E-4,8.519993E-5,0.04736869,2.08422E-4,0.02184513,3.47571E-5,6.140482E-4,0.003140076,0.009640115,3.609217E-4,2.958925E-4,4.527784E-4,1.086615E-4,8.461538E-6,1.325909E-4,10.49336,1.098067E-4,661453.9,661453.9
0.092,16.07424,820914.6,1164.723,1164.723,0.001764836,1.0,0.858365,0.02394874,0.002809548,0.02760986,0.002119475,5.449992E-4,8.583389E-5,0.04751901,2.106134E-4,0.02178518,3.433847E-5,6.113377E-4,0.003143056,0.009549505,3.487678E-4,2.977791E-4,4.5499E-4,1.090351E-4,8.243318E-6,1.336067E-4,10.49336,1.097928E-4,661454.4,661454.4
0.093,16.07625,812679.4,1164.87,1164.87,0.001764836,1.0,0.8582043,0.02403766,0.00282332,0.02766614,0.002124723,5.44486E-4,8.646059E-5,0.04766711,2.127936E-4,0.02172564,3.393143E-5,6.086423E-4,0.003145908,0.009460419,3.371236E-4,2.996449E-4,4.571793E-4,1.094018E-4,8.033645E-6,1.346135E-4,10.49337,1.097791E-4,661455.0,661455.1
0.094,16.07824,804658.3,1165.015,1165.015,0.001764836,1.0,0.8580461,0.02412545,0.002836889,0.02772139,0.002129878,5.439501E-4,8.708021E-5,0.04781307,2.14963E-4,0.0216665,3.353576E-5,6.059621E-4,0.003148635,0.009372812,3.259673E-4,3.014903E-4,4.59347E-4,1.097618E-4,7.832188E-6,1.356114E-4,10.49339,1.097655E-4,661455.8,661455.8
0.095,16.08021,796874.2,1165.159,1165.159,0.001764836,1.0,0.8578902,0.02421214,0.00285026,0.02777563,0.002134944,5.433923E-4,8.769295E-5,0.04795696,2.171219E-4,0.02160774,3.315131E-5,6.032968E-4,0.003151242,0.009286641,3.152798E-4,3.033162E-4,4.614938E-4,1.101152E-4,7.638647E-6,1.366007E-4,10.4934,1.097521E-4,661456.7,661456.7
0.096,16.08215,789342.8,1165.302,1165.302,0.001764836,1.0,0.8577366,0.02429776,0.002863439,0.02782889,0.002139924,5.428138E-4,8.829899E-5,0.04809883,2.192705E-4,0.02154937,3.27779E-5,6.006465E-4,0.003153731,0.009201863,3.050409E-4,3.051229E-4,4.636204E-4,1.104623E-4,7.452715E-6,1.375817E-4,10.49342,1.097388E-4,661457.7,661457.8
0.097,16.08407,782041.7,1165.443,1165.443,0.001764836,1.0,0.8575852,0.02438235,0.00287643,0.02788122,0.00214482,5.422156E-4,8.889848E-5,0.04823875,2.21409E-4,0.02149137,3.241531E-5,5.980116E-4,0.003156108,0.009118436,2.95229E-4,3.06911E-4,4.657272E-4,1.108033E-4,7.274062E-6,1.385546E-4,10.49343,1.097257E-4,661458.8,661458.9
0.098,16.08597,774966.7,1165.583,1165.583,0.001764836,1.0,0.857436,0.02446595,0.002889238,0.02793263,0.002149635,5.415987E-4,8.949159E-5,0.04837678,2.235376E-4,0.02143373,3.206337E-5,5.953921E-4,0.003158375,0.009036318,2.858257E-4,3.086811E-4,4.67815E-4,1.111383E-4,7.102397E-6,1.395195E-4,10.49345,1.097128E-4,661460.1,661460.2
0.099,16.08785,768040.1,1165.722,1165.722,0.001764836,1.0,0.8572888,0.02454858,0.002901869,0.02798316,0.002154372,5.409638E-4,9.007852E-5,0.04851297,2.256568E-4,0.02137644,3.172172E-5,5.927874E-4,0.003160536,0.008955472,2.768154E-4,3.104338E-4,4.698843E-4,1.114675E-4,6.937448E-6,1.404768E-4,10.49347,1.096999E-4,661461.4,661461.5
0.1,16.08971,761070.9,1165.859,1165.859,0.001764836,1.0,0.8571437,0.02463029,0.002914327,0.02803283,0.002159033,5.403117E-4,9.065944E-5,0.04864739,2.277668E-4,0.02131951,3.138999E-5,5.901974E-4,0.003162594,0.00887586,2.681814E-4,3.121696E-4,4.719357E-4,1.117912E-4,6.778948E-6,1.414266E-4,10.4935,1.096872E-4,661462.9,661463.0
