Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_STILB_Soln#3 (),Mole_fraction_C6H5C2H_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_C6H5CHCH3_Soln#3 (),Mole_fraction_BIPHENYL_Soln#3 (),Mole_fraction_FLUORENE_Soln#3 (),Mole_fraction_C14H10_Soln#3 (),Mole_fraction_C16H10_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
0.0058,15.70741,-326207.6,1099.324,1099.324,0.001845056,1.0,0.9092478,0.001252276,9.337174E-5,0.002446569,1.306256E-4,1.040544E-5,0.003254166,0.02807691,8.023676E-5,9.596608E-5,2.563108E-4,0.03967678,0.01515719,7.00784E-5,1.394158E-6,3.723986E-6,2.34871E-5,3.497097E-6,1.03854E-4,6.049207E-6,10.59599,1.17462E-4,667923.3,667923.3
0.0059,15.70763,-321057.0,1099.319,1099.319,0.001845056,1.0,0.9091834,0.001274041,9.531738E-5,0.002489608,1.329307E-4,1.076763E-5,0.003312639,0.02807084,8.024036E-5,9.79192E-5,2.608503E-4,0.03963457,0.01513404,6.995744E-5,1.444536E-6,3.790683E-6,2.391954E-5,3.568379E-6,1.045677E-4,6.169286E-6,10.59578,1.174603E-4,667910.3,667910.3
0.006,15.70786,-315956.0,1099.314,1099.314,0.001845056,1.0,0.9091191,0.001295778,9.726938E-5,0.002532542,1.352306E-4,1.113486E-5,0.003371012,0.02806481,8.02419E-5,9.987192E-5,2.653798E-4,0.03959245,0.01511095,6.983674E-5,1.495719E-6,3.857217E-6,2.435149E-5,3.639826E-6,1.052551E-4,6.289295E-6,10.59558,1.174586E-4,667897.4,667897.4
0.0061,15.70809,-310895.6,1099.308,1099.308,0.001845056,1.0,0.9090549,0.001317487,9.922772E-5,0.002575371,1.375252E-4,1.150708E-5,0.003429286,0.02805882,8.024146E-5,1.018241E-4,2.698994E-4,0.0395504,0.0150879,6.971631E-5,1.547704E-6,3.923588E-6,2.478295E-5,3.711436E-6,1.059172E-4,6.409227E-6,10.59537,1.174569E-4,667884.5,667884.5
0.0062,15.70831,-305875.2,1099.303,1099.303,0.001845056,1.0,0.9089907,0.001339168,1.011924E-4,0.002618097,1.398145E-4,1.188424E-5,0.00348746,0.02805286,8.023911E-5,1.037755E-4,2.744092E-4,0.03950842,0.0150649,6.959614E-5,1.600486E-6,3.989795E-6,2.521391E-5,3.783206E-6,1.065546E-4,6.529078E-6,10.59517,1.174552E-4,667871.7,667871.7
0.0063,15.70854,-300900.9,1099.298,1099.298,0.001845056,1.0,0.9089267,0.001360822,1.031633E-4,0.002660718,1.420986E-4,1.22663E-5,0.003545537,0.02804695,8.02349E-5,1.057259E-4,2.789092E-4,0.03946653,0.01504195,6.947625E-5,1.654061E-6,4.055839E-6,2.564437E-5,3.855136E-6,1.071681E-4,6.648843E-6,10.59496,1.174535E-4,667858.9,667858.9
0.0064,15.70877,-295971.3,1099.293,1099.293,0.001845056,1.0,0.9088628,0.001382449,1.051404E-4,0.002703236,1.443775E-4,1.265319E-5,0.003603515,0.02804106,8.022891E-5,1.076754E-4,2.833994E-4,0.03942471,0.01501904,6.935662E-5,1.708425E-6,4.121719E-6,2.607433E-5,3.927225E-6,1.077586E-4,6.768517E-6,10.59476,1.174518E-4,667846.1,667846.1
0.0065,15.709,-291082.2,1099.288,1099.288,0.001845056,1.0,0.9087989,0.001404049,1.071238E-4,0.002745651,1.466512E-4,1.304488E-5,0.003661395,0.02803522,8.02212E-5,1.096235E-4,2.878798E-4,0.03938297,0.01499619,6.923726E-5,1.763574E-6,4.187437E-6,2.650377E-5,3.999469E-6,1.083267E-4,6.888096E-6,10.59456,1.174501E-4,667833.3,667833.3
0.0066,15.70923,-286231.4,1099.283,1099.283,0.001845056,1.0,0.9087352,0.001425621,1.091133E-4,0.002787964,1.489197E-4,1.34413E-5,0.003719177,0.0280294,8.021181E-5,1.115703E-4,2.923505E-4,0.03934131,0.01497338,6.911817E-5,1.819503E-6,4.252991E-6,2.693271E-5,4.071869E-6,1.088731E-4,7.007575E-6,10.59436,1.174484E-4,667820.6,667820.6
0.0067,15.70946,-281418.3,1099.278,1099.278,0.001845056,1.0,0.9086715,0.001447167,1.11109E-4,0.002830175,1.511831E-4,1.384242E-5,0.003776862,0.02802362,8.020082E-5,1.135156E-4,2.968116E-4,0.03929972,0.01495062,6.899935E-5,1.876209E-6,4.318383E-6,2.736112E-5,4.144422E-6,1.093985E-4,7.126949E-6,10.59416,1.174467E-4,667807.9,667807.9
0.0068,15.70969,-276642.5,1099.274,1099.274,0.001845056,1.0,0.908608,0.001468685,1.131108E-4,0.002872284,1.534414E-4,1.424818E-5,0.00383445,0.02801787,8.018827E-5,1.154592E-4,3.01263E-4,0.03925821,0.01492791,6.888079E-5,1.933688E-6,4.383612E-6,2.778902E-5,4.217127E-6,1.099036E-4,7.246215E-6,10.59396,1.174449E-4,667795.3,667795.3
0.0069,15.70992,-271905.6,1099.269,1099.269,0.001845056,1.0,0.9085445,0.001490177,1.151187E-4,0.002914291,1.556945E-4,1.465853E-5,0.003891942,0.02801216,8.017422E-5,1.17401E-4,3.057048E-4,0.03921677,0.01490524,6.87625E-5,1.991935E-6,4.448679E-6,2.821639E-5,4.289982E-6,1.103889E-4,7.365368E-6,10.59376,1.174432E-4,667782.6,667782.6
0.007,15.71015,-267215.8,1099.264,1099.264,0.001845056,1.0,0.9084812,0.001511642,1.171326E-4,0.002956198,1.579426E-4,1.507343E-5,0.003949337,0.02800647,8.015872E-5,1.193409E-4,3.101371E-4,0.03917541,0.01488263,6.864449E-5,2.050946E-6,4.513583E-6,2.864323E-5,4.362986E-6,1.108552E-4,7.484405E-6,10.59356,1.174415E-4,667770.0,667770.0
0.0071,15.71038,-262547.5,1099.26,1099.26,0.001845056,1.0,0.9084179,0.001533081,1.191526E-4,0.002998005,1.601856E-4,1.549283E-5,0.004006636,0.02800081,8.014182E-5,1.212788E-4,3.145598E-4,0.03913413,0.01486005,6.852674E-5,2.110718E-6,4.578326E-6,2.906955E-5,4.436138E-6,1.11303E-4,7.60332E-6,10.59336,1.174398E-4,667757.5,667757.5
0.0072,15.71062,-257915.8,1099.255,1099.255,0.001845056,1.0,0.9083547,0.001554493,1.211785E-4,0.003039711,1.624236E-4,1.591668E-5,0.00406384,0.02799517,8.012358E-5,1.232145E-4,3.18973E-4,0.03909292,0.01483753,6.840927E-5,2.171246E-6,4.642907E-6,2.949533E-5,4.509435E-6,1.117328E-4,7.722112E-6,10.59316,1.17438E-4,667745.0,667745.0
0.0073,15.71085,-253301.9,1099.251,1099.251,0.001845056,1.0,0.9082917,0.001575879,1.232105E-4,0.003081318,1.646566E-4,1.634493E-5,0.004120948,0.02798957,8.010406E-5,1.251479E-4,3.233767E-4,0.03905178,0.01481505,6.829206E-5,2.232526E-6,4.707327E-6,2.992058E-5,4.582877E-6,1.121453E-4,7.840774E-6,10.59296,1.174363E-4,667732.5,667732.5
0.0074,15.71108,-248762.2,1099.247,1099.247,0.001845056,1.0,0.9082287,0.001597238,1.252483E-4,0.003122825,1.668845E-4,1.677754E-5,0.004177961,0.02798399,8.008328E-5,1.270789E-4,3.277709E-4,0.03901072,0.01479262,6.817509E-5,2.294555E-6,4.771586E-6,3.03453E-5,4.656463E-6,1.125411E-4,7.959305E-6,10.59276,1.174345E-4,667720.0,667720.0
0.0075,15.71131,-244286.4,1099.243,1099.243,0.001845056,1.0,0.9081658,0.001618571,1.272921E-4,0.003164234,1.691075E-4,1.721447E-5,0.00423488,0.02797843,8.006126E-5,1.290074E-4,3.321558E-4,0.03896974,0.01477023,6.805835E-5,2.357328E-6,4.835684E-6,3.076947E-5,4.730189E-6,1.129205E-4,8.0777E-6,10.59256,1.174328E-4,667707.6,667707.6
0.0076,15.71155,-239869.2,1099.239,1099.239,0.001845056,1.0,0.908103,0.001639878,1.293417E-4,0.003205545,1.713255E-4,1.765566E-5,0.004291703,0.0279729,8.003798E-5,1.309333E-4,3.365313E-4,0.03892883,0.01474789,6.794187E-5,2.420842E-6,4.899621E-6,3.119311E-5,4.804056E-6,1.132841E-4,8.195956E-6,10.59237,1.174311E-4,667695.2,667695.2
0.007627725,15.71161,-238361.1,1099.238,1099.238,0.001845056,1.0,0.9080856,0.001645781,1.29911E-4,0.003216981,1.719396E-4,1.777873E-5,0.004307441,0.02797138,8.003126E-5,1.314668E-4,3.377427E-4,0.0389175,0.01474171,6.790946E-5,2.438582E-6,4.917319E-6,3.131046E-5,4.82456E-6,1.133822E-4,8.228718E-6,10.59231,1.174306E-4,667691.7,667691.7
0.0077,15.71178,-235210.5,1099.235,1099.235,0.001845056,1.0,0.9080403,0.001661159,1.313973E-4,0.003246755,1.735385E-4,1.810119E-5,0.004348431,0.0279674,8.001353E-5,1.328564E-4,3.408972E-4,0.03888799,0.0147256,6.782585E-5,2.485113E-6,4.963395E-6,3.161619E-5,4.878066E-6,1.136321E-4,8.314066E-6,10.59217,1.174293E-4,667682.8,667682.8
0.0078,15.71201,-230837.1,1099.231,1099.231,0.001845056,1.0,0.9079778,0.001682414,1.334586E-4,0.003287869,1.757466E-4,1.855079E-5,0.004405067,0.02796192,7.99882E-5,1.347768E-4,3.45254E-4,0.03884723,0.01470335,6.771006E-5,2.550098E-6,5.027013E-6,3.203873E-5,4.95221E-6,1.139656E-4,8.432032E-6,10.59198,1.174276E-4,667670.5,667670.5
0.0079,15.71225,-226447.1,1099.227,1099.227,0.001845056,1.0,0.9079153,0.001703643,1.355257E-4,0.003328886,1.779499E-4,1.900452E-5,0.004461609,0.02795645,7.996183E-5,1.366944E-4,3.496015E-4,0.03880654,0.01468115,6.759438E-5,2.615811E-6,5.090472E-6,3.246074E-5,5.026489E-6,1.142848E-4,8.54985E-6,10.59178,1.174258E-4,667658.2,667658.2
0.008,15.71248,-222077.4,1099.223,1099.223,0.001845056,1.0,0.9078529,0.001724847,1.375985E-4,0.003369807,1.801483E-4,1.946234E-5,0.004518059,0.02795101,7.99344E-5,1.386089E-4,3.539399E-4,0.03876593,0.01465899,6.747895E-5,2.682249E-6,5.153772E-6,3.288219E-5,5.100904E-6,1.145902E-4,8.667515E-6,10.59159,1.174241E-4,667645.9,667645.9
0.0081,15.71272,-217737.4,1099.219,1099.219,0.001845056,1.0,0.9077906,0.001746025,1.396771E-4,0.00341063,1.823418E-4,1.992421E-5,0.004574415,0.0279456,7.990596E-5,1.405205E-4,3.582689E-4,0.03872538,0.01463688,6.736379E-5,2.749409E-6,5.216913E-6,3.33031E-5,5.175451E-6,1.14882E-4,8.785025E-6,10.59139,1.174223E-4,667633.7,667633.7
0.0082,15.71295,-213428.3,1099.216,1099.216,0.001845056,1.0,0.9077284,0.001767177,1.417613E-4,0.003451358,1.845304E-4,2.039008E-5,0.004630679,0.0279402,7.987656E-5,1.424288E-4,3.625888E-4,0.03868491,0.01461481,6.72489E-5,2.817287E-6,5.279896E-6,3.372346E-5,5.250131E-6,1.151608E-4,8.902376E-6,10.5912,1.174205E-4,667621.4,667621.5
0.0083,15.71319,-209149.0,1099.212,1099.212,0.001845056,1.0,0.9076663,0.001788304,1.438513E-4,0.00349199,1.867143E-4,2.085991E-5,0.00468685,0.02793482,7.984624E-5,1.44334E-4,3.668996E-4,0.03864452,0.01459279,6.713427E-5,2.885878E-6,5.342722E-6,3.414326E-5,5.324941E-6,1.15427E-4,9.019566E-6,10.591,1.174188E-4,667609.3,667609.3
0.0084,15.71343,-204898.2,1099.209,1099.209,0.001845056,1.0,0.9076043,0.001809406,1.459468E-4,0.003532526,1.888933E-4,2.133366E-5,0.00474293,0.02792946,7.981503E-5,1.462359E-4,3.712012E-4,0.03860419,0.01457081,6.701991E-5,2.95518E-6,5.405391E-6,3.456252E-5,5.399881E-6,1.15681E-4,9.136591E-6,10.59081,1.17417E-4,667597.1,667597.1
0.0085,15.71366,-200675.3,1099.205,1099.205,0.001845056,1.0,0.9075424,0.001830482,1.48048E-4,0.003572968,1.910675E-4,2.181129E-5,0.004798917,0.02792412,7.978296E-5,1.481344E-4,3.754937E-4,0.03856394,0.01454887,6.690581E-5,3.025188E-6,5.467902E-6,3.498122E-5,5.474949E-6,1.15923E-4,9.253449E-6,10.59062,1.174153E-4,667585.0,667585.0
0.0086,15.7139,-196479.9,1099.202,1099.202,0.001845056,1.0,0.9074806,0.001851533,1.501547E-4,0.003613315,1.93237E-4,2.229276E-5,0.004854814,0.02791879,7.975008E-5,1.500295E-4,3.797772E-4,0.03852376,0.01452698,6.679196E-5,3.0959E-6,5.530257E-6,3.539937E-5,5.550143E-6,1.161536E-4,9.370137E-6,10.59043,1.174135E-4,667572.9,667572.9
0.0087,15.71414,-192311.3,1099.199,1099.199,0.001845056,1.0,0.9074188,0.001872559,1.522671E-4,0.003653567,1.954017E-4,2.277802E-5,0.004910619,0.02791349,7.971641E-5,1.519211E-4,3.840516E-4,0.03848365,0.01450514,6.667838E-5,3.167311E-6,5.592456E-6,3.581696E-5,5.625463E-6,1.163731E-4,9.486653E-6,10.59024,1.174117E-4,667560.9,667560.9
0.0088,15.71437,-188169.3,1099.195,1099.195,0.001845056,1.0,0.9073572,0.00189356,1.543849E-4,0.003693726,1.975617E-4,2.326703E-5,0.004966333,0.0279082,7.968197E-5,1.538092E-4,3.883171E-4,0.03844362,0.01448334,6.656506E-5,3.239417E-6,5.6545E-6,3.6234E-5,5.700907E-6,1.165817E-4,9.602993E-6,10.59005,1.174099E-4,667548.9,667548.9
0.0089,15.71461,-184053.4,1099.192,1099.192,0.001845056,1.0,0.9072957,0.001914537,1.565082E-4,0.003733791,1.99717E-4,2.375976E-5,0.005021957,0.02790293,7.964679E-5,1.556936E-4,3.925735E-4,0.03840365,0.01446158,6.645199E-5,3.312216E-6,5.716389E-6,3.665048E-5,5.776474E-6,1.167798E-4,9.719156E-6,10.58986,1.174082E-4,667536.9,667536.9
0.009,15.71485,-179963.3,1099.189,1099.189,0.001845056,1.0,0.9072343,0.001935488,1.586371E-4,0.003773763,2.018676E-4,2.425617E-5,0.00507749,0.02789767,7.961091E-5,1.575744E-4,3.96821E-4,0.03836376,0.01443987,6.633918E-5,3.385703E-6,5.778123E-6,3.70664E-5,5.852162E-6,1.169679E-4,9.835139E-6,10.58967,1.174064E-4,667524.9,667524.9
0.0091,15.71508,-175898.4,1099.186,1099.186,0.001845056,1.0,0.9071729,0.001956414,1.607713E-4,0.003813642,2.040135E-4,2.475621E-5,0.005132934,0.02789243,7.957434E-5,1.594515E-4,4.010596E-4,0.03832393,0.0144182,6.622663E-5,3.459875E-6,5.839703E-6,3.748177E-5,5.927971E-6,1.171461E-4,9.950939E-6,10.58948,1.174046E-4,667513.0,667513.0
0.0092,15.71532,-171858.2,1099.183,1099.183,0.001845056,1.0,0.9071117,0.001977316,1.62911E-4,0.003853429,2.061547E-4,2.525984E-5,0.005188287,0.0278872,7.953711E-5,1.613247E-4,4.052894E-4,0.03828418,0.01439657,6.611433E-5,3.534729E-6,5.901129E-6,3.789658E-5,6.003899E-6,1.173148E-4,1.006655E-5,10.58929,1.174028E-4,667501.1,667501.1
0.0093,15.71556,-167842.4,1099.18,1099.18,0.001845056,1.0,0.9070505,0.001998193,1.650561E-4,0.003893123,2.082913E-4,2.576704E-5,0.005243552,0.02788199,7.949925E-5,1.631942E-4,4.095102E-4,0.0382445,0.01437499,6.600229E-5,3.61026E-6,5.962402E-6,3.831084E-5,6.079945E-6,1.174743E-4,1.018198E-5,10.5891,1.174011E-4,667489.2,667489.2
0.0094,15.7158,-163850.8,1099.178,1099.178,0.001845056,1.0,0.9069895,0.002019046,1.672065E-4,0.003932726,2.104233E-4,2.627775E-5,0.005298727,0.02787679,7.946078E-5,1.650597E-4,4.137223E-4,0.03820488,0.01435344,6.589051E-5,3.686466E-6,6.023522E-6,3.872453E-5,6.156108E-6,1.176249E-4,1.029722E-5,10.58891,1.173993E-4,667477.4,667477.4
0.0095,15.71604,-159882.9,1099.175,1099.175,0.001845056,1.0,0.9069285,0.002039874,1.693623E-4,0.003972238,2.125507E-4,2.679194E-5,0.005353814,0.0278716,7.942173E-5,1.669213E-4,4.179256E-4,0.03816534,0.01433195,6.577898E-5,3.763343E-6,6.08449E-6,3.913767E-5,6.232386E-6,1.177668E-4,1.041227E-5,10.58873,1.173975E-4,667465.6,667465.6
0.0096,15.71628,-155938.4,1099.172,1099.172,0.001845056,1.0,0.9068677,0.002060678,1.715233E-4,0.004011658,2.146735E-4,2.730957E-5,0.005408811,0.02786643,7.93821E-5,1.68779E-4,4.221201E-4,0.03812587,0.01431049,6.56677E-5,3.840887E-6,6.145306E-6,3.955025E-5,6.308779E-6,1.179004E-4,1.052712E-5,10.58854,1.173957E-4,667453.8,667453.8
0.0097,15.71652,-152016.8,1099.17,1099.17,0.001845056,1.0,0.9068069,0.002081458,1.736897E-4,0.004050988,2.167917E-4,2.783061E-5,0.005463721,0.02786127,7.934193E-5,1.706326E-4,4.263058E-4,0.03808647,0.01428908,6.555667E-5,3.919095E-6,6.20597E-6,3.996227E-5,6.385284E-6,1.180259E-4,1.064178E-5,10.58835,1.173939E-4,667442.1,667442.1
0.0098,15.71676,-148118.1,1099.167,1099.167,0.001845056,1.0,0.9067462,0.002102214,1.758613E-4,0.004090228,2.189054E-4,2.835501E-5,0.005518543,0.02785612,7.930124E-5,1.724822E-4,4.304829E-4,0.03804713,0.01426771,6.54459E-5,3.997964E-6,6.266484E-6,4.037374E-5,6.461901E-6,1.181435E-4,1.075624E-5,10.58817,1.173921E-4,667430.4,667430.4
0.0099,15.717,-144241.7,1099.165,1099.165,0.001845056,1.0,0.9066857,0.002122945,1.780381E-4,0.004129377,2.210145E-4,2.888275E-5,0.005573276,0.02785099,7.926004E-5,1.743277E-4,4.346513E-4,0.03800787,0.01424638,6.533538E-5,4.077491E-6,6.326848E-6,4.078465E-5,6.538629E-6,1.182535E-4,1.087049E-5,10.58798,1.173903E-4,667418.7,667418.7
0.01,15.71724,-140387.3,1099.162,1099.162,0.001845056,1.0,0.9066252,0.002143652,1.802202E-4,0.004168437,2.231191E-4,2.941378E-5,0.005627923,0.02784586,7.921836E-5,1.76169E-4,4.38811E-4,0.03796867,0.0142251,6.522511E-5,4.15767E-6,6.387062E-6,4.119499E-5,6.615467E-6,1.183562E-4,1.098455E-5,10.5878,1.173886E-4,667407.0,667407.0
