Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C6H5C2H5_Soln#16 (),Mole_fraction_C12H8_Soln#16 (),Mole_fraction_BIPHENYL_Soln#16 (),Mole_fraction_C14H10_Soln#16 (),Mole_fraction_BIN1B_Soln#16 (),Mole_fraction_BIN1A_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
0.001512012,15.77065,1.546661E7,1653.928,1653.928,0.00115975,1.0,0.8432993,8.110428E-5,0.0475209,9.479604E-5,0.00638612,0.03790279,3.967257E-4,0.001558335,0.04592249,0.004186009,3.196301E-4,3.578155E-5,0.002451385,6.346141E-5,1.587402E-7,5.814436E-4,0.001035274,0.001683528,0.003012881,0.001008088,9.98043,7.353848E-5,629121.4,629121.5
0.001512133,15.77066,1.542844E7,1653.928,1653.928,0.00115975,1.0,0.8432997,8.110414E-5,0.04752129,9.479664E-5,0.006385676,0.0379032,3.967247E-4,0.001558278,0.04592174,0.004185988,3.196015E-4,3.577878E-5,0.002451327,6.345571E-5,1.587277E-7,5.814521E-4,0.00103525,0.001683504,0.003013124,0.00100813,9.980423,7.353841E-5,629121.0,629121.1
0.001513597,15.77085,1.545761E7,1653.934,1653.934,0.00115975,1.0,0.8433038,8.11015E-5,0.04752602,9.480108E-5,0.006380298,0.03790824,3.967135E-4,0.001557588,0.04591266,0.004185736,3.192556E-4,3.574517E-5,0.002450626,6.338667E-5,1.585765E-7,5.815553E-4,0.001034957,0.00168321,0.003016073,0.001008637,9.980342,7.353756E-5,629115.8,629115.9
0.001513761,15.77087,1.544677E7,1653.934,1653.934,0.00115975,1.0,0.8433043,8.110147E-5,0.04752655,9.480199E-5,0.006379698,0.0379088,3.967123E-4,0.001557511,0.04591164,0.004185708,3.192171E-4,3.574142E-5,0.002450548,6.337898E-5,1.585596E-7,5.815668E-4,0.001034924,0.001683178,0.003016402,0.001008693,9.980332,7.353746E-5,629115.3,629115.4
0.0015251,15.77228,1.577385E7,1653.978,1653.978,0.00115975,1.0,0.8433366,8.111393E-5,0.04756313,9.487352E-5,0.006338338,0.03794736,3.96632E-4,0.001552229,0.04584134,0.004183722,3.165936E-4,3.548635E-5,0.002445177,6.284905E-5,1.574023E-7,5.823497E-4,0.001032645,0.001680902,0.003039221,0.001012608,9.979703,7.353089E-5,629075.6,629075.6
0.001535713,15.7736,1.632054E7,1654.019,1654.019,0.00115975,1.0,0.8433667,8.116536E-5,0.04759726,9.499376E-5,0.006300086,0.03798277,3.965579E-4,0.001547374,0.04577557,0.0041818,3.142223E-4,3.525859E-5,0.002440246,6.236033E-5,1.563903E-7,5.83057E-4,0.001030496,0.001678769,0.003060591,0.001016264,9.979116,7.352472E-5,629038.6,629038.8
0.001535728,15.7736,1.633344E7,1654.019,1654.019,0.00115975,1.0,0.8433667,8.116542E-5,0.04759731,9.499389E-5,0.006300033,0.03798281,3.965578E-4,0.001547368,0.04577548,0.004181798,3.142191E-4,3.525829E-5,0.002440239,6.235966E-5,1.56389E-7,5.83058E-4,0.001030493,0.001678766,0.003060621,0.00101627,9.979115,7.352471E-5,629038.6,629038.7
0.001535978,15.77363,1.637284E7,1654.02,1654.02,0.00115975,1.0,0.8433674,8.116552E-5,0.04759811,9.499419E-5,0.006299139,0.03798364,3.96556E-4,0.001547254,0.04577393,0.004181752,3.141643E-4,3.52531E-5,0.002440124,6.234825E-5,1.563667E-7,5.830743E-4,0.001030442,0.001678716,0.003061124,0.001016355,9.979101,7.352457E-5,629037.7,629037.9
0.001539549,15.77408,1.638223E7,1654.035,1654.035,0.00115975,1.0,0.8433777,8.11524E-5,0.04760958,9.499057E-5,0.006286371,0.03799541,3.96531E-4,0.001545641,0.04575182,0.004181095,3.133854E-4,3.51784E-5,0.002438487,6.218544E-5,1.560356E-7,5.833074E-4,0.001029716,0.001677999,0.003068313,0.001017584,9.978907,7.352249E-5,629025.4,629025.5
0.001540066,15.77414,1.636345E7,1654.037,1654.037,0.00115975,1.0,0.8433792,8.115123E-5,0.04761123,9.499242E-5,0.006284526,0.03799711,3.965277E-4,0.001545408,0.04574862,0.004181,3.132733E-4,3.516751E-5,0.002438251,6.216192E-5,1.559859E-7,5.83341E-4,0.001029611,0.001677896,0.003069352,0.001017762,9.978879,7.352219E-5,629023.6,629023.8
0.001543584,15.77458,1.648228E7,1654.051,1654.051,0.00115975,1.0,0.8433892,8.116406E-5,0.0476225,9.502929E-5,0.006272006,0.03800863,3.965059E-4,0.00154383,0.04572685,0.004180348,3.125164E-4,3.50941E-5,0.00243665,6.200244E-5,1.55652E-7,5.835675E-4,0.001028894,0.00167719,0.00307642,0.00101897,9.978686,7.352014E-5,629011.5,629011.6
0.001543788,15.77461,1.653147E7,1654.052,1654.052,0.00115975,1.0,0.8433898,8.116439E-5,0.04762315,9.502999E-5,0.006271282,0.0380093,3.965047E-4,0.001543739,0.04572558,0.00418031,3.124727E-4,3.50899E-5,0.002436557,6.199322E-5,1.556332E-7,5.835806E-4,0.001028852,0.001677149,0.00307683,0.00101904,9.978675,7.352002E-5,629010.8,629010.9
0.001546491,15.77495,1.656484E7,1654.063,1654.063,0.00115975,1.0,0.8433976,8.116085E-5,0.0476318,9.50356E-5,0.006261695,0.0380181,3.96488E-4,0.001542533,0.04570886,0.004179806,3.11897E-4,3.503426E-5,0.002435334,6.187121E-5,1.553806E-7,5.837529E-4,0.0010283,0.001676607,0.003082263,0.001019968,9.978528,7.351845E-5,629001.5,629001.6
0.001546557,15.77495,1.654915E7,1654.063,1654.063,0.00115975,1.0,0.8433978,8.11609E-5,0.04763202,9.503607E-5,0.00626146,0.03801832,3.964876E-4,0.001542503,0.04570845,0.004179793,3.11883E-4,3.503289E-5,0.002435304,6.186822E-5,1.553743E-7,5.837571E-4,0.001028286,0.001676594,0.003082396,0.001019991,9.978524,7.351841E-5,629001.3,629001.4
0.001559818,15.77661,1.697448E7,1654.118,1654.118,0.00115975,1.0,0.8434357,8.118658E-5,0.04767433,9.513442E-5,0.006214841,0.03806093,3.96413E-4,0.001536667,0.04562644,0.004177275,3.0913E-4,3.476685E-5,0.002429383,6.127605E-5,1.541607E-7,5.845805E-4,0.001025564,0.001673937,0.003109018,0.001024534,9.977805,7.351069E-5,628955.9,628956.0
0.001564929,15.77725,1.712493E7,1654.139,1654.139,0.00115975,1.0,0.8434504,8.119357E-5,0.04769059,9.516771E-5,0.006197054,0.03807711,3.963862E-4,0.001534453,0.04559486,0.004176286,3.080996E-4,3.46675E-5,0.002427136,6.105061E-5,1.537075E-7,5.848885E-4,0.00102451,0.001672913,0.003119269,0.001026282,9.97753,7.35077E-5,628938.6,628938.7
0.001565363,15.77731,1.713476E7,1654.141,1654.141,0.00115975,1.0,0.8434517,8.119435E-5,0.04769197,9.5171E-5,0.006195549,0.03807848,3.96384E-4,0.001534266,0.04559218,0.004176202,3.08013E-4,3.465914E-5,0.002426946,6.103154E-5,1.536692E-7,5.849144E-4,0.001024421,0.001672826,0.003120138,0.00102643,9.977506,7.350745E-5,628937.1,628937.2
0.001565639,15.77734,1.712613E7,1654.142,1654.142,0.00115975,1.0,0.8434525,8.119469E-5,0.04769284,9.517265E-5,0.00619459,0.03807935,3.963826E-4,0.001534147,0.04559048,0.004176148,3.079578E-4,3.465381E-5,0.002426825,6.10194E-5,1.536448E-7,5.849309E-4,0.001024363,0.001672771,0.003120693,0.001026524,9.977491,7.350729E-5,628936.2,628936.3
0.001567347,15.77755,1.719021E7,1654.149,1654.149,0.00115975,1.0,0.8434574,8.119771E-5,0.04769827,9.518484E-5,0.006188672,0.03808472,3.963741E-4,0.001533412,0.04557993,0.004175815,3.076179E-4,3.462102E-5,0.00242608,6.094446E-5,1.534947E-7,5.850324E-4,0.00102401,0.001672429,0.003124116,0.001027108,9.9774,7.350629E-5,628930.4,628930.5
0.0015849,15.77976,1.774206E7,1654.225,1654.225,0.00115975,1.0,0.8435078,8.123495E-5,0.04775387,9.531777E-5,0.006128488,0.03813902,3.962925E-4,0.001525981,0.04547159,0.004172324,3.042291E-4,3.429508E-5,0.002418537,6.018406E-5,1.520046E-7,5.86043E-4,0.001020363,0.001668919,0.003159277,0.001033089,9.976463,7.349604E-5,628871.3,628871.4
0.00173818,15.79923,2.220176E7,1654.981,1654.981,0.00115975,1.0,0.8439513,8.165943E-5,0.0482289,9.659837E-5,0.005648488,0.03855175,3.960071E-4,0.001469656,0.04453224,0.004137483,2.812858E-4,3.21225E-5,0.002360495,5.42118E-5,1.418732E-7,5.925657E-4,9.873903E-4,0.001638535,0.003464592,0.001084381,9.968723,7.340546E-5,628383.4,628383.5
0.002,15.83339,2.782626E7,1656.608,1656.608,0.00115975,1.0,0.8447053,8.267936E-5,0.04900945,9.915458E-5,0.004987984,0.03905743,3.967371E-4,0.0014014,0.04295458,0.004065407,2.592663E-4,3.015574E-5,0.002282057,4.617842E-5,1.319891E-7,5.961558E-4,9.28728E-4,0.001587921,0.003981337,0.001168572,9.956996,7.324709E-5,627644.9,627645.9
0.002010422,15.83476,2.771426E7,1656.68,1656.68,0.00115975,1.0,0.8447351,8.268345E-5,0.0490398,9.920911E-5,0.004965217,0.03907374,3.96811E-4,0.001399256,0.04289254,0.004062348,2.586515E-4,3.009971E-5,0.002279254,4.590392E-5,1.31643E-7,5.961443E-4,9.263793E-4,0.00158595,0.004001624,0.001171835,9.956563,7.324076E-5,627617.5,627618.2
0.002010624,15.83478,2.770967E7,1656.681,1656.681,0.00115975,1.0,0.8447357,8.268361E-5,0.04904038,9.921041E-5,0.004964778,0.03907405,3.968125E-4,0.001399215,0.04289134,0.004062288,2.586397E-4,3.009862E-5,0.002279199,4.589864E-5,1.316361E-7,5.96144E-4,9.263338E-4,0.001585912,0.004002016,0.001171898,9.956555,7.324063E-5,627617.0,627617.7
0.002011829,15.83494,2.769467E7,1656.689,1656.689,0.00115975,1.0,0.8447392,8.26845E-5,0.04904388,9.92175E-5,0.004962163,0.03907593,3.968217E-4,0.00139897,0.04288417,0.004061935,2.585695E-4,3.009215E-5,0.002278876,4.586712E-5,1.315953E-7,5.961419E-4,9.260624E-4,0.001585685,0.004004355,0.001172275,9.956505,7.32399E-5,627613.8,627614.5
0.002018701,15.83584,2.7727E7,1656.736,1656.736,0.00115975,1.0,0.8447587,8.270694E-5,0.04906385,9.928125E-5,0.004947304,0.03908654,3.968734E-4,0.001397581,0.04284329,0.004059911,2.581712E-4,3.005632E-5,0.002277036,4.568805E-5,1.313752E-7,5.961273E-4,9.245144E-4,0.001584387,0.004017701,0.001174421,9.95622,7.323573E-5,627595.8,627596.3
0.002052133,15.84024,2.8463E7,1656.967,1656.967,0.00115975,1.0,0.844853,8.289695E-5,0.04916091,9.96928E-5,0.004876476,0.0391366,3.970953E-4,0.00139104,0.04264472,0.004049936,2.563086E-4,2.990231E-5,0.002268179,4.483488E-5,1.305348E-7,5.959925E-4,9.169863E-4,0.001578078,0.004082658,0.001184825,9.954843,7.321541E-5,627508.8,627509.2
0.002055536,15.84069,2.869689E7,1656.991,1656.991,0.00115975,1.0,0.8448624,8.293925E-5,0.04917081,9.976535E-5,0.004869396,0.03914152,3.971119E-4,0.001390393,0.04262451,0.004048902,2.561263E-4,2.988919E-5,0.002267286,4.47496E-5,1.304796E-7,5.959728E-4,9.162195E-4,0.001577434,0.004089304,0.001185883,9.954703,7.321333E-5,627500.0,627500.5
0.002055687,15.84071,2.877541E7,1656.992,1656.992,0.00115975,1.0,0.8448628,8.293916E-5,0.04917125,9.976487E-5,0.004869082,0.03914174,3.971126E-4,0.001390364,0.04262361,0.004048856,2.561182E-4,2.988862E-5,0.002267246,4.474581E-5,1.304774E-7,5.95972E-4,9.161854E-4,0.001577405,0.0040896,0.00118593,9.954697,7.321324E-5,627499.6,627500.1
0.002061123,15.84142,2.857314E7,1657.03,1657.03,0.00115975,1.0,0.8448783,8.2924E-5,0.04918704,9.976658E-5,0.00485783,0.03914959,3.971433E-4,0.001389338,0.04259139,0.004047216,2.558313E-4,2.986551E-5,0.002265827,4.461033E-5,1.303562E-7,5.959403E-4,9.14962E-4,0.001576382,0.004100178,0.001187616,9.954478,7.320992E-5,627485.8,627486.1
0.002063013,15.84167,2.860404E7,1657.043,1657.043,0.00115975,1.0,0.8448836,8.293672E-5,0.04919252,9.979401E-5,0.004853934,0.03915231,3.971554E-4,0.001388984,0.04258019,0.004046646,2.557324E-4,2.985713E-5,0.002265334,4.456341E-5,1.303081E-7,5.959286E-4,9.145368E-4,0.001576027,0.004103849,0.001188202,9.954401,7.320877E-5,627480.9,627481.3
0.002063329,15.84172,2.864709E7,1657.046,1657.046,0.00115975,1.0,0.8448845,8.293726E-5,0.04919344,9.979499E-5,0.004853282,0.03915276,3.971574E-4,0.001388925,0.04257831,0.00404655,2.557158E-4,2.985575E-5,0.002265251,4.455556E-5,1.303003E-7,5.959266E-4,9.144655E-4,0.001575967,0.004104465,0.0011883,9.954388,7.320858E-5,627480.1,627480.5
0.002065963,15.84206,2.858622E7,1657.064,1657.064,0.00115975,1.0,0.844892,8.293412E-5,0.04920107,9.98006E-5,0.004847865,0.03915654,3.971747E-4,0.001388433,0.04256271,0.004045756,2.555786E-4,2.984402E-5,0.002264565,4.449034E-5,1.302309E-7,5.959099E-4,9.13873E-4,0.001575472,0.004109581,0.001189116,9.954282,7.320697E-5,627473.4,627473.7
0.002069715,15.84256,2.858102E7,1657.091,1657.091,0.00115975,1.0,0.8449025,8.295003E-5,0.04921193,9.984177E-5,0.004840174,0.0391619,3.972009E-4,0.001387737,0.04254048,0.004044625,2.553844E-4,2.982717E-5,0.002263589,4.439776E-5,1.301283E-7,5.958849E-4,9.130291E-4,0.001574767,0.004116859,0.001190277,9.95413,7.320469E-5,627463.8,627464.1
0.002069757,15.84256,2.8607E7,1657.091,1657.091,0.00115975,1.0,0.8449027,8.295022E-5,0.04921205,9.984221E-5,0.004840086,0.03916196,3.972012E-4,0.001387729,0.04254023,0.004044612,2.553822E-4,2.982698E-5,0.002263578,4.439671E-5,1.301272E-7,5.958846E-4,9.130195E-4,0.001574759,0.004116942,0.00119029,9.954128,7.320466E-5,627463.7,627464.0
0.002069782,15.84257,2.861465E7,1657.091,1657.091,0.00115975,1.0,0.8449027,8.295023E-5,0.04921213,9.98423E-5,0.004840036,0.039162,3.972013E-4,0.001387724,0.04254008,0.004044604,2.553809E-4,2.982688E-5,0.002263572,4.43961E-5,1.301266E-7,5.958844E-4,9.13014E-4,0.001574755,0.00411699,0.001190298,9.954127,7.320465E-5,627463.6,627463.9
0.002070904,15.84271,2.861296E7,1657.099,1657.099,0.00115975,1.0,0.8449059,8.295302E-5,0.04921537,9.984985E-5,0.004837741,0.03916359,3.972091E-4,0.001387517,0.04253344,0.004044265,2.553231E-4,2.982197E-5,0.00226328,4.436848E-5,1.300973E-7,5.958767E-4,9.127616E-4,0.001574544,0.004119168,0.001190645,9.954082,7.320396E-5,627460.7,627461.1
0.002073697,15.84308,2.859765E7,1657.119,1657.119,0.00115975,1.0,0.8449138,8.295925E-5,0.04922345,9.987136E-5,0.004832042,0.03916756,3.972287E-4,0.001387002,0.0425169,0.004043422,2.551796E-4,2.980971E-5,0.002262555,4.429988E-5,1.30023E-7,5.95857E-4,9.121336E-4,0.001574019,0.004124586,0.001191509,9.953969,7.320226E-5,627453.6,627453.9
0.002103016,15.84695,2.895989E7,1657.327,1657.327,0.00115975,1.0,0.8449959,8.308967E-5,0.04930814,1.001814E-4,0.00477317,0.03920822,3.974338E-4,0.001381738,0.04234349,0.004034505,2.537164E-4,2.968967E-5,0.002254992,4.359138E-5,1.293261E-7,5.956103E-4,9.055465E-4,0.00156852,0.004181428,0.001200549,9.952792,7.31844E-5,627379.3,627379.4
0.002258215,15.86748,3.067149E7,1658.474,1658.474,0.00115975,1.0,0.8454222,8.383917E-5,0.0497529,1.018943E-4,0.004488827,0.03939799,3.985641E-4,0.001357613,0.04143192,0.003985883,2.47131E-4,2.918449E-5,0.002216333,4.01691E-5,1.263529E-7,5.932649E-4,8.70916E-4,0.001539629,0.004481419,0.001247654,9.946788,7.30897E-5,627000.6,627000.6
0.002576006,15.90942,3.227512E7,1660.961,1660.961,0.00115975,1.0,0.8462442,8.551465E-5,0.05064677,1.056089E-4,0.004026637,0.03969462,4.012168E-4,0.001322741,0.03959715,0.00388082,2.371341E-4,2.851011E-5,0.002141003,3.456454E-5,1.220284E-7,5.843566E-4,8.020068E-4,0.001481246,0.005088916,0.001340236,9.935444,7.289704E-5,626285.5,626285.7
0.002677339,15.92266,3.249288E7,1661.771,1661.771,0.00115975,1.0,0.8464897,8.60916E-5,0.05092786,1.068563E-4,0.00390689,0.03977329,4.020768E-4,0.001314417,0.03902052,0.003846055,2.344445E-4,2.834714E-5,0.002117466,3.309073E-5,1.209708E-7,5.807013E-4,7.80733E-4,0.001462709,0.005280729,0.001368698,9.932027,7.283643E-5,626070.4,626070.9
0.002697881,15.92532,3.221662E7,1661.935,1661.935,0.00115975,1.0,0.8465387,8.616101E-5,0.05098454,1.070452E-4,0.003884011,0.03978875,4.022668E-4,0.001312853,0.03890416,0.003838969,2.339149E-4,2.831151E-5,0.002112708,3.280754E-5,1.207082E-7,5.799255E-4,7.76467E-4,0.00145896,0.005319394,0.001374402,9.931346,7.282423E-5,626027.4,626027.8
0.002710269,15.92693,3.212249E7,1662.034,1662.034,0.00115975,1.0,0.846568,8.621955E-5,0.05101862,1.071844E-4,0.003870432,0.03979805,4.023891E-4,0.00131193,0.0388341,0.003834697,2.335948E-4,2.828931E-5,0.002109836,3.263921E-5,1.205395E-7,5.794517E-4,7.739031E-4,0.001456702,0.005342629,0.001377829,9.930937,7.28169E-5,626001.5,626001.8
0.002766794,15.93422,3.226387E7,1662.484,1662.484,0.00115975,1.0,0.8466997,8.656593E-5,0.05117401,1.079194E-4,0.00381046,0.03983974,4.029001E-4,0.001307871,0.03851511,0.003815059,2.321453E-4,2.820206E-5,0.002096745,3.189299E-5,1.199871E-7,5.772384E-4,7.622742E-4,0.001446388,0.005448537,0.001393371,9.929077,7.278356E-5,625884.3,625884.4
0.002766819,15.93423,3.227695E7,1662.484,1662.484,0.00115975,1.0,0.8466998,8.656603E-5,0.05117407,1.079196E-4,0.003810435,0.03983976,4.029003E-4,0.001307869,0.03851497,0.00381505,2.321447E-4,2.820203E-5,0.002096739,3.189267E-5,1.199869E-7,5.772374E-4,7.622693E-4,0.001446384,0.005448582,0.001393378,9.929076,7.278354E-5,625884.2,625884.4
0.002769553,15.93458,3.222197E7,1662.506,1662.506,0.00115975,1.0,0.8467061,8.656685E-5,0.05118159,1.079316E-4,0.003807615,0.03984175,4.029233E-4,0.001307679,0.03849958,0.003814096,2.320757E-4,2.819802E-5,0.002096108,3.185747E-5,1.199631E-7,5.771287E-4,7.617096E-4,0.001445885,0.005453704,0.001394126,9.928988,7.278193E-5,625878.6,625878.8
0.002771783,15.93487,3.214275E7,1662.524,1662.524,0.00115975,1.0,0.8467113,8.656903E-5,0.05118771,1.079453E-4,0.003805322,0.03984338,4.029433E-4,0.001307524,0.03848702,0.003813319,2.320196E-4,2.819426E-5,0.002095593,3.182882E-5,1.199369E-7,5.770401E-4,7.612536E-4,0.001445479,0.005457872,0.001394736,9.928915,7.278062E-5,625874.0,625874.2
0.002790691,15.9373,3.202704E7,1662.675,1662.675,0.00115975,1.0,0.8467548,8.666303E-5,0.05123953,1.081621E-4,0.003786065,0.0398571,4.031177E-4,0.001306227,0.03838066,0.003806724,2.315433E-4,2.816298E-5,0.002091222,3.158805E-5,1.197167E-7,5.762824E-4,7.573941E-4,0.001442032,0.005493189,0.001399894,9.9283,7.276952E-5,625835.2,625835.3
0.002905011,15.95189,3.17477E7,1663.58,1663.58,0.00115975,1.0,0.8470109,8.729308E-5,0.05155159,1.09555E-4,0.003676721,0.03993847,4.041304E-4,0.001298879,0.03774058,0.003766494,2.287039E-4,2.798805E-5,0.002064838,3.020948E-5,1.186027E-7,5.715455E-4,7.343444E-4,0.001421182,0.005705894,0.001430699,9.92462,7.270296E-5,625603.1,625603.1
0.003,15.96387,3.139773E7,1664.325,1664.325,0.00115975,1.0,0.8472154,8.781496E-5,0.0518091,1.10714E-4,0.003594444,0.04000485,4.04949E-4,0.001293311,0.03721276,0.003732686,2.263945E-4,2.784446E-5,0.002042981,2.915677E-5,1.177161E-7,5.674421E-4,7.155679E-4,0.001403853,0.005881419,0.001455794,9.921616,7.264841E-5,625413.7,625413.8
0.003125346,15.97944,3.078856E7,1665.294,1665.294,0.00115975,1.0,0.8474736,8.849637E-5,0.05214628,1.122395E-4,0.003496526,0.0400923,4.060008E-4,0.001286527,0.03652196,0.003687613,2.233887E-4,2.76533E-5,0.002014226,2.788166E-5,1.165759E-7,5.618471E-4,6.913163E-4,0.001380982,0.00611117,0.001488211,9.917716,7.257759E-5,625167.9,625167.9
0.003838431,16.06236,2.587E7,1670.353,1670.353,0.00115975,1.0,0.8487024,9.215057E-5,0.05400128,1.207154E-4,0.003111354,0.04063878,4.110365E-4,0.001253021,0.03272426,0.003424652,2.065669E-4,2.644679E-5,0.001853412,2.242722E-5,1.103464E-7,5.282502E-4,5.646556E-4,0.001251482,0.007372248,0.001657388,9.896494,7.220295E-5,623830.1,623830.1
0.004,16.0797,2.462935E7,1671.372,1671.372,0.00115975,1.0,0.8489292,9.290433E-5,0.05440464,1.225492E-4,0.003053458,0.04078049,4.119157E-4,0.001245567,0.0318977,0.003364373,2.027697E-4,2.613716E-5,0.001817859,2.14932E-5,1.089268E-7,5.205604E-4,5.385913E-4,0.001222568,0.007645961,0.001692125,9.891852,7.212508E-5,623537.6,623537.6
0.005,16.17545,1.758785E7,1676.629,1676.629,0.00115975,1.0,0.8500075,9.687874E-5,0.05673233,1.329064E-4,0.002829522,0.04179975,4.152414E-4,0.001195192,0.02709947,0.002996439,1.794771E-4,2.395812E-5,0.001606759,1.708705E-5,9.976132E-8,4.743859E-4,3.980996E-4,0.001051782,0.009229864,0.001878747,9.864224,7.169815E-5,621796.1,621796.1
0.006,16.25362,1.235844E7,1680.36,1680.36,0.00115975,1.0,0.8507077,9.980289E-5,0.05873017,1.414567E-4,0.002730169,0.04295974,4.156668E-4,0.001138449,0.02289451,0.002650105,1.571746E-4,2.15116E-5,0.001411602,1.403373E-5,9.006754E-8,4.310482E-4,2.908037E-4,9.00617E-4,0.01061722,0.002021332,9.838626,7.135331E-5,620182.5,620182.5
0.006869005,16.31002,9079317.0,1682.695,1682.695,0.00115975,1.0,0.8511561,1.017049E-4,0.06018162,1.475113E-4,0.002687473,0.0439763,4.144985E-4,0.001087359,0.01973203,0.002372667,1.391717E-4,1.935189E-5,0.001255413,1.196768E-5,8.156695E-8,3.95223E-4,2.204408E-4,7.868364E-4,0.01166811,0.002115884,9.818231,7.110658E-5,618896.7,618896.8
0.006874949,16.31037,9060645.0,1682.709,1682.709,0.00115975,1.0,0.8511588,1.017165E-4,0.06019064,1.47549E-4,0.002687263,0.04398312,4.144868E-4,0.00108701,0.01971193,0.002370848,1.390537E-4,1.933731E-5,0.00125439,1.195493E-5,8.150943E-8,3.949831E-4,2.20023E-4,7.861122E-4,0.01167483,0.00211645,9.818098,7.110504E-5,618888.3,618888.3
0.006967164,16.31581,8775358.0,1682.917,1682.917,0.00115975,1.0,0.8512013,1.018929E-4,0.06032906,1.481251E-4,0.002684118,0.04408864,4.143006E-4,0.001081605,0.01940266,0.002342769,1.372341E-4,1.911166E-5,0.001238587,1.175928E-5,8.06196E-8,3.912685E-4,2.1364E-4,7.749678E-4,0.01177826,0.00212511,9.816038,7.108134E-5,618758.5,618758.6
0.007,16.31772,8680029.0,1682.989,1682.989,0.00115975,1.0,0.8512163,1.019562E-4,0.06037764,1.483295E-4,0.002683061,0.04412607,4.142307E-4,0.001079683,0.0192937,0.002332831,1.365909E-4,1.90317E-5,0.001232997,1.169059E-5,8.030529E-8,3.899497E-4,2.114123E-4,7.710397E-4,0.01181473,0.002128136,9.815309,7.1073E-5,618712.6,618712.7
0.007028899,16.3194,8596654.0,1683.052,1683.052,0.00115975,1.0,0.8512293,1.020109E-4,0.06042008,1.485076E-4,0.00268216,0.04415894,4.14168E-4,0.001077993,0.0191983,0.002324111,1.360269E-4,1.896146E-5,0.001228093,1.163057E-5,8.002898E-8,3.887908E-4,2.094711E-4,7.675999E-4,0.01184668,0.002130774,9.81467,7.106571E-5,618672.4,618672.5
0.007033378,16.31966,8576087.0,1683.062,1683.062,0.00115975,1.0,0.8512314,1.02018E-4,0.06042664,1.485333E-4,0.002682021,0.04416403,4.141584E-4,0.001077731,0.01918356,0.002322762,1.359397E-4,1.895055E-5,0.001227334,1.162131E-5,7.998575E-8,3.886113E-4,2.091719E-4,7.670683E-4,0.01185162,0.002131181,9.814571,7.106458E-5,618666.1,618666.3
0.00716737,16.32729,8186180.0,1683.345,1683.345,0.00115975,1.0,0.8512911,1.022607E-4,0.06061962,1.493346E-4,0.002678023,0.04431548,4.138589E-4,0.001069914,0.01874775,0.002282685,1.333503E-4,1.862607E-5,0.001204801,1.134807E-5,7.870363E-8,3.832596E-4,2.004173E-4,7.513436E-4,0.0119978,0.002143104,9.811632,7.103134E-5,618481.1,618481.2
0.007223026,16.33041,7987939.0,1683.459,1683.459,0.00115975,1.0,0.8513157,1.023467E-4,0.06069798,1.496416E-4,0.002676439,0.04437794,4.137348E-4,0.001066678,0.01856969,0.002266206,1.32285E-4,1.849117E-5,0.001195533,1.123678E-5,7.816203E-8,3.810468E-4,1.968916E-4,7.449159E-4,0.01205761,0.002147916,9.810426,7.10178E-5,618405.0,618405.0
0.007223157,16.33041,7788258.0,1683.459,1683.459,0.00115975,1.0,0.8513158,1.023469E-4,0.06069817,1.496425E-4,0.002676436,0.04437808,4.137345E-4,0.001066671,0.01856927,0.002266168,1.322825E-4,1.849085E-5,0.001195511,1.123652E-5,7.816075E-8,3.810416E-4,1.968835E-4,7.449009E-4,0.01205775,0.002147927,9.810423,7.101777E-5,618404.8,618404.8
0.007223171,16.33041,7691786.0,1683.459,1683.459,0.00115975,1.0,0.8513158,1.023469E-4,0.06069819,1.496426E-4,0.002676436,0.0443781,4.137345E-4,0.00106667,0.01856922,0.002266163,1.322822E-4,1.849082E-5,0.001195509,1.123649E-5,7.81606E-8,3.81041E-4,1.968825E-4,7.448992E-4,0.01205776,0.002147928,9.810422,7.101776E-5,618404.8,618404.8
0.007223185,16.33042,7949285.0,1683.459,1683.459,0.00115975,1.0,0.8513158,1.023469E-4,0.06069821,1.496427E-4,0.002676435,0.04437811,4.137344E-4,0.001066669,0.01856918,0.002266159,1.32282E-4,1.849078E-5,0.001195507,1.123647E-5,7.816047E-8,3.810405E-4,1.968817E-4,7.448976E-4,0.01205778,0.00214793,9.810422,7.101776E-5,618404.8,618404.8
