Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_BENZYNE_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C6H5C2H3_Soln#21 (),Mole_fraction_C6H5C2H5_Soln#21 (),Mole_fraction_C14H10_Soln#21 (),Mole_fraction_BIN1B_Soln#21 (),Mole_fraction_BIN1A_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
0.005958693,15.73619,-1.447528E7,1767.135,1767.135,0.001014781,1.0,0.8443305,2.220328E-4,0.04735594,2.522902E-4,0.002359522,0.08428997,4.929171E-4,1.488862E-4,0.001578804,6.399965E-4,1.552702E-4,5.055601E-6,1.291374E-6,5.721931E-7,9.151974E-5,4.465168E-7,2.992582E-9,4.930297E-5,0.0164544,0.001087961,9.351055,6.448708E-5,589465.2,589465.2
0.006,15.73603,-1.439933E7,1766.97,1766.97,0.001014781,1.0,0.8444232,2.218479E-4,0.04726725,2.515846E-4,0.002360957,0.08429597,4.917777E-4,1.484026E-4,0.001577632,6.318146E-4,1.527751E-4,4.996416E-6,1.275456E-6,5.652513E-7,9.024573E-5,4.410746E-7,2.953633E-9,4.847237E-5,0.01646223,0.001087907,9.350272,6.448771E-5,589415.8,589415.8
0.006061463,15.7358,-1.435007E7,1766.725,1766.725,0.001014781,1.0,0.8445603,2.215695E-4,0.04713595,2.50537E-4,0.002363108,0.08430445,4.901008E-4,1.476899E-4,0.001575932,6.200741E-4,1.492001E-4,4.91158E-6,1.252606E-6,5.55302E-7,8.841843E-5,4.332644E-7,2.897578E-9,4.728262E-5,0.01647359,0.001087827,9.349118,6.448868E-5,589343.0,589343.0
0.006065955,15.73578,-1.446569E7,1766.707,1766.707,0.001014781,1.0,0.8445701,2.216045E-4,0.04712637,2.50522E-4,0.002363265,0.08430503,4.899744E-4,1.476437E-4,0.001575809,6.192355E-4,1.489448E-4,4.90551E-6,1.251036E-6,5.545802E-7,8.828797E-5,4.327063E-7,2.894077E-9,4.719765E-5,0.0164744,0.001087821,9.349033,6.448876E-5,589337.7,589337.8
0.006066041,15.73578,-1.443964E7,1766.707,1766.707,0.001014781,1.0,0.8445703,2.216039E-4,0.04712619,2.505204E-4,0.002363268,0.08430504,4.899719E-4,1.476429E-4,0.001575807,6.192194E-4,1.489399E-4,4.905393E-6,1.251007E-6,5.545662E-7,8.828546E-5,4.326955E-7,2.894016E-9,4.719601E-5,0.01647442,0.001087821,9.349032,6.448876E-5,589337.6,589337.7
0.006067788,15.73577,-1.416963E7,1766.7,1766.7,0.001014781,1.0,0.8445743,2.2157E-4,0.04712248,2.504632E-4,0.00236333,0.08430528,4.899228E-4,1.476254E-4,0.00157576,6.188941E-4,1.488408E-4,4.90305E-6,1.250396E-6,5.542885E-7,8.823489E-5,4.324781E-7,2.892629E-9,4.716307E-5,0.01647474,0.001087819,9.349,6.44888E-5,589335.5,589335.6
0.00606788,15.73577,-1.414573E7,1766.7,1766.7,0.001014781,1.0,0.8445745,2.215687E-4,0.04712228,2.504605E-4,0.002363334,0.08430529,4.899202E-4,1.476244E-4,0.001575757,6.18877E-4,1.488356E-4,4.902927E-6,1.250363E-6,5.542741E-7,8.823223E-5,4.324667E-7,2.892547E-9,4.716134E-5,0.01647475,0.001087819,9.348998,6.44888E-5,589335.4,589335.5
0.006068306,15.73577,-1.414846E7,1766.698,1766.698,0.001014781,1.0,0.8445755,2.215644E-4,0.04712137,2.5045E-4,0.002363349,0.08430535,4.899086E-4,1.476197E-4,0.001575746,6.187978E-4,1.488115E-4,4.902357E-6,1.250209E-6,5.542075E-7,8.82199E-5,4.324138E-7,2.892162E-9,4.715332E-5,0.01647483,0.001087818,9.34899,6.44888E-5,589334.9,589335.0
0.00606841,15.73577,-1.414558E7,1766.698,1766.698,0.001014781,1.0,0.8445757,2.215637E-4,0.04712115,2.504478E-4,0.002363352,0.08430537,4.899057E-4,1.476186E-4,0.001575743,6.187785E-4,1.488056E-4,4.902219E-6,1.250171E-6,5.541914E-7,8.821691E-5,4.32401E-7,2.892068E-9,4.715137E-5,0.01647485,0.001087818,9.348989,6.448881E-5,589334.8,589334.9
0.006069458,15.73576,-1.418118E7,1766.693,1766.693,0.001014781,1.0,0.844578,2.215563E-4,0.04711892,2.504267E-4,0.002363389,0.0843055,4.898772E-4,1.476068E-4,0.001575714,6.185837E-4,1.487464E-4,4.900819E-6,1.24979E-6,5.540279E-7,8.818662E-5,4.322711E-7,2.891106E-9,4.713165E-5,0.01647504,0.001087817,9.348969,6.448882E-5,589333.6,589333.6
0.006069524,15.73576,-1.417744E7,1766.693,1766.693,0.001014781,1.0,0.8445782,2.215559E-4,0.04711878,2.504254E-4,0.002363392,0.08430551,4.898753E-4,1.476061E-4,0.001575713,6.185713E-4,1.487426E-4,4.90073E-6,1.249766E-6,5.540175E-7,8.818469E-5,4.322628E-7,2.891045E-9,4.71304E-5,0.01647505,0.001087816,9.348968,6.448882E-5,589333.5,589333.6
0.006070133,15.73576,-1.422134E7,1766.691,1766.691,0.001014781,1.0,0.8445795,2.215553E-4,0.04711748,2.504173E-4,0.002363413,0.08430559,4.898587E-4,1.475992E-4,0.001575696,6.184581E-4,1.487082E-4,4.899917E-6,1.249545E-6,5.539225E-7,8.816709E-5,4.321875E-7,2.89049E-9,4.711895E-5,0.01647516,0.001087816,9.348956,6.448883E-5,589332.8,589332.8
0.006070146,15.73576,-1.423574E7,1766.691,1766.691,0.001014781,1.0,0.8445795,2.215554E-4,0.04711746,2.504172E-4,0.002363414,0.08430559,4.898584E-4,1.475991E-4,0.001575696,6.184557E-4,1.487074E-4,4.899899E-6,1.249541E-6,5.539204E-7,8.816672E-5,4.321858E-7,2.890478E-9,4.71187E-5,0.01647516,0.001087816,9.348956,6.448883E-5,589332.8,589332.8
0.006070227,15.73576,-1.422838E7,1766.69,1766.69,0.001014781,1.0,0.8445797,2.215549E-4,0.04711728,2.504158E-4,0.002363416,0.08430561,4.898562E-4,1.475982E-4,0.001575693,6.184406E-4,1.487028E-4,4.899791E-6,1.249511E-6,5.539077E-7,8.816437E-5,4.321758E-7,2.890406E-9,4.711718E-5,0.01647518,0.001087816,9.348955,6.448883E-5,589332.7,589332.7
0.006070259,15.73576,-1.435306E7,1766.69,1766.69,0.001014781,1.0,0.8445798,2.215545E-4,0.04711722,2.504152E-4,0.002363418,0.08430561,4.898553E-4,1.475978E-4,0.001575693,6.184347E-4,1.487011E-4,4.899749E-6,1.2495E-6,5.539028E-7,8.816346E-5,4.321719E-7,2.890377E-9,4.711658E-5,0.01647518,0.001087815,9.348954,6.448883E-5,589332.6,589332.7
0.006070272,15.73576,-1.438035E7,1766.69,1766.69,0.001014781,1.0,0.8445798,2.215543E-4,0.04711719,2.50415E-4,0.002363418,0.08430561,4.89855E-4,1.475977E-4,0.001575692,6.184324E-4,1.487003E-4,4.899732E-6,1.249495E-6,5.539008E-7,8.816309E-5,4.321703E-7,2.890366E-9,4.711634E-5,0.01647519,0.001087815,9.348954,6.448883E-5,589332.6,589332.7
0.006070563,15.73576,-1.420516E7,1766.689,1766.689,0.001014781,1.0,0.8445805,2.215516E-4,0.04711657,2.504087E-4,0.002363429,0.08430565,4.89847E-4,1.475944E-4,0.001575684,6.183783E-4,1.486839E-4,4.899343E-6,1.24939E-6,5.538552E-7,8.815468E-5,4.321342E-7,2.890104E-9,4.711087E-5,0.01647524,0.001087815,9.348948,6.448884E-5,589332.3,589332.3
0.006072289,15.73575,-1.433021E7,1766.682,1766.682,0.001014781,1.0,0.8445843,2.215379E-4,0.0471129,2.503729E-4,0.00236349,0.08430588,4.898004E-4,1.475746E-4,0.001575638,6.180579E-4,1.485864E-4,4.897039E-6,1.248762E-6,5.535862E-7,8.810485E-5,4.319208E-7,2.888521E-9,4.707844E-5,0.01647555,0.001087813,9.348916,6.448887E-5,589330.3,589330.3
0.006072327,15.73575,-1.428368E7,1766.682,1766.682,0.001014781,1.0,0.8445844,2.215389E-4,0.04711282,2.503734E-4,0.002363491,0.08430588,4.897994E-4,1.475741E-4,0.001575637,6.180509E-4,1.485843E-4,4.896989E-6,1.248748E-6,5.535803E-7,8.810376E-5,4.319162E-7,2.888487E-9,4.707773E-5,0.01647556,0.001087813,9.348916,6.448887E-5,589330.2,589330.3
0.006072714,15.73575,-1.427262E7,1766.681,1766.681,0.001014781,1.0,0.8445852,2.21538E-4,0.04711199,2.503677E-4,0.002363505,0.08430593,4.897889E-4,1.475697E-4,0.001575626,6.17979E-4,1.485624E-4,4.896472E-6,1.248608E-6,5.535198E-7,8.809259E-5,4.318684E-7,2.888137E-9,4.707046E-5,0.01647563,0.001087812,9.348908,6.448887E-5,589329.8,589329.8
0.006072726,15.73575,-1.432596E7,1766.681,1766.681,0.001014781,1.0,0.8445853,2.215379E-4,0.04711197,2.503675E-4,0.002363506,0.08430594,4.897886E-4,1.475696E-4,0.001575626,6.179769E-4,1.485618E-4,4.896457E-6,1.248604E-6,5.53518E-7,8.809226E-5,4.318669E-7,2.888127E-9,4.707025E-5,0.01647563,0.001087812,9.348908,6.448887E-5,589329.8,589329.8
0.00607274,15.73575,-1.435924E7,1766.68,1766.68,0.001014781,1.0,0.8445853,2.215378E-4,0.04711194,2.503673E-4,0.002363506,0.08430594,4.897882E-4,1.475694E-4,0.001575625,6.179744E-4,1.48561E-4,4.896439E-6,1.248599E-6,5.535158E-7,8.809187E-5,4.318653E-7,2.888115E-9,4.706999E-5,0.01647563,0.001087812,9.348908,6.448887E-5,589329.7,589329.8
0.006072746,15.73575,-1.437487E7,1766.68,1766.68,0.001014781,1.0,0.8445853,2.215377E-4,0.04711192,2.503672E-4,0.002363507,0.08430594,4.897881E-4,1.475693E-4,0.001575625,6.179732E-4,1.485607E-4,4.89643E-6,1.248596E-6,5.535148E-7,8.809168E-5,4.318645E-7,2.888109E-9,4.706987E-5,0.01647564,0.001087812,9.348908,6.448887E-5,589329.7,589329.8
0.006072751,15.73575,-1.440018E7,1766.68,1766.68,0.001014781,1.0,0.8445853,2.215376E-4,0.04711191,2.503671E-4,0.002363507,0.08430594,4.897879E-4,1.475693E-4,0.001575625,6.179723E-4,1.485604E-4,4.896424E-6,1.248595E-6,5.535141E-7,8.809155E-5,4.318639E-7,2.888105E-9,4.706978E-5,0.01647564,0.001087812,9.348908,6.448887E-5,589329.7,589329.8
0.006072875,15.73575,-1.424444E7,1766.68,1766.68,0.001014781,1.0,0.8445856,2.215364E-4,0.04711165,2.503646E-4,0.002363511,0.08430596,4.897846E-4,1.475679E-4,0.001575622,6.179493E-4,1.485534E-4,4.896258E-6,1.24855E-6,5.534947E-7,8.808797E-5,4.318486E-7,2.887993E-9,4.706745E-5,0.01647566,0.001087812,9.348905,6.448888E-5,589329.6,589329.6
0.006074673,15.73574,-1.417847E7,1766.673,1766.673,0.001014781,1.0,0.8445896,2.215199E-4,0.04710783,2.503245E-4,0.002363575,0.08430619,4.897363E-4,1.475469E-4,0.001575573,6.17616E-4,1.48452E-4,4.893861E-6,1.247896E-6,5.532144E-7,8.803614E-5,4.316267E-7,2.886351E-9,4.703374E-5,0.01647599,0.00108781,9.348872,6.44889E-5,589327.5,589327.5
0.006075345,15.73574,-1.437946E7,1766.67,1766.67,0.001014781,1.0,0.8445911,2.215338E-4,0.04710639,2.503302E-4,0.002363599,0.08430628,4.897181E-4,1.475392E-4,0.001575555,6.174916E-4,1.484142E-4,4.892964E-6,1.247654E-6,5.531092E-7,8.801678E-5,4.315441E-7,2.885749E-9,4.702114E-5,0.0164761,0.001087809,9.348859,6.448891E-5,589326.7,589326.7
0.006075528,15.73574,-1.435479E7,1766.669,1766.669,0.001014781,1.0,0.8445915,2.215328E-4,0.04710601,2.503276E-4,0.002363606,0.0843063,4.897131E-4,1.475372E-4,0.00157555,6.174578E-4,1.484039E-4,4.892721E-6,1.247589E-6,5.530805E-7,8.801153E-5,4.315216E-7,2.885596E-9,4.701772E-5,0.01647614,0.001087809,9.348856,6.448892E-5,589326.5,589326.5
0.006075546,15.73574,-1.476881E7,1766.669,1766.669,0.001014781,1.0,0.8445915,2.215325E-4,0.04710597,2.503273E-4,0.002363606,0.0843063,4.897126E-4,1.47537E-4,0.001575549,6.174545E-4,1.484029E-4,4.892697E-6,1.247583E-6,5.530776E-7,8.801101E-5,4.315194E-7,2.885581E-9,4.701738E-5,0.01647614,0.001087809,9.348856,6.448892E-5,589326.4,589326.5
0.006075552,15.73574,-1.449964E7,1766.669,1766.669,0.001014781,1.0,0.8445915,2.215324E-4,0.04710595,2.503272E-4,0.002363607,0.0843063,4.897124E-4,1.475369E-4,0.001575549,6.174532E-4,1.484025E-4,4.892688E-6,1.24758E-6,5.530766E-7,8.801081E-5,4.315186E-7,2.885575E-9,4.701725E-5,0.01647614,0.001087809,9.348855,6.448892E-5,589326.4,589326.5
0.006075557,15.73574,-1.436465E7,1766.669,1766.669,0.001014781,1.0,0.8445915,2.215323E-4,0.04710594,2.503271E-4,0.002363607,0.08430631,4.897123E-4,1.475368E-4,0.001575549,6.174523E-4,1.484023E-4,4.892681E-6,1.247579E-6,5.530758E-7,8.801067E-5,4.31518E-7,2.885571E-9,4.701716E-5,0.01647614,0.001087809,9.348855,6.448892E-5,589326.4,589326.5
0.006075715,15.73574,-1.435173E7,1766.669,1766.669,0.001014781,1.0,0.8445919,2.215305E-4,0.04710561,2.50324E-4,0.002363613,0.08430633,4.89708E-4,1.475351E-4,0.001575545,6.174231E-4,1.483934E-4,4.892471E-6,1.247523E-6,5.53051E-7,8.800614E-5,4.314985E-7,2.885439E-9,4.701421E-5,0.01647617,0.001087808,9.348852,6.448892E-5,589326.2,589326.3
0.006075773,15.73574,-1.442766E7,1766.668,1766.668,0.001014781,1.0,0.844592,2.215298E-4,0.04710548,2.503229E-4,0.002363615,0.08430633,4.897064E-4,1.475345E-4,0.001575543,6.174125E-4,1.483901E-4,4.892394E-6,1.247502E-6,5.530419E-7,8.800448E-5,4.314914E-7,2.88539E-9,4.701312E-5,0.01647618,0.001087808,9.348851,6.448892E-5,589326.2,589326.2
0.006075865,15.73574,-1.432771E7,1766.668,1766.668,0.001014781,1.0,0.8445922,2.215287E-4,0.04710529,2.50321E-4,0.002363619,0.08430635,4.897039E-4,1.475334E-4,0.001575541,6.173954E-4,1.483849E-4,4.892271E-6,1.24747E-6,5.530274E-7,8.800183E-5,4.314801E-7,2.885312E-9,4.70114E-5,0.0164762,0.001087808,9.34885,6.448892E-5,589326.1,589326.1
0.006076276,15.73574,-1.427626E7,1766.666,1766.666,0.001014781,1.0,0.8445931,2.21525E-4,0.04710442,2.503119E-4,0.002363634,0.0843064,4.896928E-4,1.475288E-4,0.001575529,6.173193E-4,1.483618E-4,4.891723E-6,1.247323E-6,5.529628E-7,8.799E-5,4.314294E-7,2.884961E-9,4.70037E-5,0.01647627,0.001087808,9.348842,6.448893E-5,589325.6,589325.6
0.006076524,15.73574,-1.431441E7,1766.665,1766.665,0.001014781,1.0,0.8445937,2.215225E-4,0.04710389,2.503064E-4,0.002363643,0.08430643,4.896861E-4,1.47526E-4,0.001575523,6.172735E-4,1.483478E-4,4.891393E-6,1.247234E-6,5.529239E-7,8.798286E-5,4.313988E-7,2.884747E-9,4.699906E-5,0.01647632,0.001087807,9.348837,6.448893E-5,589325.3,589325.4
0.006077005,15.73573,-1.423948E7,1766.664,1766.664,0.001014781,1.0,0.8445948,2.215186E-4,0.04710287,2.50296E-4,0.002363661,0.0843065,4.896731E-4,1.475206E-4,0.00157551,6.171845E-4,1.483208E-4,4.890752E-6,1.247062E-6,5.528486E-7,8.796902E-5,4.313396E-7,2.884326E-9,4.699005E-5,0.01647641,0.001087807,9.348829,6.448894E-5,589324.7,589324.8
0.006078369,15.73573,-1.418167E7,1766.658,1766.658,0.001014781,1.0,0.8445978,2.215049E-4,0.04709997,2.502641E-4,0.002363709,0.08430668,4.896365E-4,1.475048E-4,0.001575473,6.169326E-4,1.482441E-4,4.888938E-6,1.24657E-6,5.526362E-7,8.792984E-5,4.311718E-7,2.883101E-9,4.696456E-5,0.01647665,0.001087805,9.348803,6.448896E-5,589323.2,589323.2
0.006078544,15.73573,-1.432921E7,1766.658,1766.658,0.001014781,1.0,0.8445982,2.215073E-4,0.0470996,2.502643E-4,0.002363716,0.0843067,4.896318E-4,1.475028E-4,0.001575468,6.169002E-4,1.482343E-4,4.888706E-6,1.246506E-6,5.526089E-7,8.792481E-5,4.311504E-7,2.882943E-9,4.696129E-5,0.01647668,0.001087805,9.3488,6.448897E-5,589322.9,589323.0
0.006078736,15.73573,-1.421067E7,1766.657,1766.657,0.001014781,1.0,0.8445986,2.215065E-4,0.04709919,2.502611E-4,0.002363722,0.08430673,4.896266E-4,1.475006E-4,0.001575463,6.168648E-4,1.482235E-4,4.888451E-6,1.246437E-6,5.52579E-7,8.79193E-5,4.311268E-7,2.882771E-9,4.695771E-5,0.01647672,0.001087804,9.348797,6.448897E-5,589322.7,589322.8
0.006079514,15.73572,-1.423272E7,1766.654,1766.654,0.001014781,1.0,0.8446004,2.214992E-4,0.04709754,2.502441E-4,0.00236375,0.08430683,4.896058E-4,1.474915E-4,0.001575442,6.167212E-4,1.481798E-4,4.887416E-6,1.246156E-6,5.524579E-7,8.789696E-5,4.310312E-7,2.882068E-9,4.694317E-5,0.01647686,0.001087803,9.348782,6.448898E-5,589321.8,589321.9
0.006079543,15.73572,-1.430389E7,1766.654,1766.654,0.001014781,1.0,0.8446004,2.214991E-4,0.04709748,2.502436E-4,0.002363751,0.08430683,4.896051E-4,1.474912E-4,0.001575441,6.167159E-4,1.481782E-4,4.887378E-6,1.246146E-6,5.524534E-7,8.789613E-5,4.310277E-7,2.882042E-9,4.694264E-5,0.01647687,0.001087803,9.348782,6.448898E-5,589321.8,589321.8
0.006079601,15.73572,-1.433367E7,1766.653,1766.653,0.001014781,1.0,0.8446005,2.214985E-4,0.04709735,2.502426E-4,0.002363754,0.08430684,4.896035E-4,1.474905E-4,0.00157544,6.167051E-4,1.48175E-4,4.8873E-6,1.246124E-6,5.524443E-7,8.789445E-5,4.310205E-7,2.881989E-9,4.694155E-5,0.01647688,0.001087803,9.348781,6.448898E-5,589321.7,589321.8
0.006079742,15.73572,-1.454624E7,1766.653,1766.653,0.001014781,1.0,0.8446009,2.214969E-4,0.04709705,2.502398E-4,0.002363761,0.08430686,4.895997E-4,1.474889E-4,0.001575436,6.166791E-4,1.48167E-4,4.887113E-6,1.246073E-6,5.524224E-7,8.789041E-5,4.310032E-7,2.881861E-9,4.693892E-5,0.0164769,0.001087803,9.348778,6.448899E-5,589321.6,589321.6
0.006079753,15.73572,-1.45913E7,1766.653,1766.653,0.001014781,1.0,0.8446009,2.214966E-4,0.04709703,2.502396E-4,0.002363761,0.08430686,4.895994E-4,1.474887E-4,0.001575436,6.16677E-4,1.481664E-4,4.887098E-6,1.246069E-6,5.524207E-7,8.789009E-5,4.310018E-7,2.881851E-9,4.693871E-5,0.0164769,0.001087803,9.348778,6.448899E-5,589321.5,589321.6
0.006079757,15.73572,-1.434453E7,1766.653,1766.653,0.001014781,1.0,0.8446009,2.214965E-4,0.04709702,2.502396E-4,0.002363761,0.08430686,4.895994E-4,1.474887E-4,0.001575435,6.166763E-4,1.481662E-4,4.887094E-6,1.246068E-6,5.524201E-7,8.788999E-5,4.310014E-7,2.881848E-9,4.693864E-5,0.0164769,0.001087803,9.348778,6.448899E-5,589321.5,589321.6
0.006080094,15.73572,-1.4211E7,1766.651,1766.651,0.001014781,1.0,0.8446016,2.214946E-4,0.0470963,2.502326E-4,0.002363773,0.0843069,4.895904E-4,1.474847E-4,0.001575426,6.166141E-4,1.481473E-4,4.886645E-6,1.245946E-6,5.523677E-7,8.788031E-5,4.3096E-7,2.881542E-9,4.693235E-5,0.01647697,0.001087803,9.348771,6.448899E-5,589321.1,589321.2
0.006083867,15.73571,-1.431411E7,1766.636,1766.636,0.001014781,1.0,0.84461,2.214883E-4,0.04708829,2.501792E-4,0.002363907,0.08430739,4.894896E-4,1.474408E-4,0.001575324,6.15919E-4,1.47936E-4,4.881635E-6,1.244587E-6,5.517805E-7,8.777218E-5,4.304979E-7,2.878159E-9,4.686203E-5,0.01647764,0.001087798,9.348701,6.448905E-5,589316.7,589316.8
0.006083912,15.73571,-1.430552E7,1766.636,1766.636,0.001014781,1.0,0.8446101,2.214882E-4,0.04708819,2.501786E-4,0.002363909,0.0843074,4.894883E-4,1.474403E-4,0.001575323,6.159107E-4,1.479334E-4,4.881574E-6,1.244571E-6,5.517733E-7,8.777088E-5,4.304924E-7,2.878121E-9,4.686118E-5,0.01647765,0.001087798,9.3487,6.448905E-5,589316.7,589316.7
0.00608462,15.7357,-1.43477E7,1766.633,1766.633,0.001014781,1.0,0.8446116,2.21487E-4,0.04708668,2.501696E-4,0.002363934,0.08430749,4.894691E-4,1.474324E-4,0.001575304,6.157804E-4,1.478938E-4,4.880634E-6,1.244321E-6,5.516623E-7,8.775062E-5,4.304057E-7,2.877529E-9,4.6848E-5,0.01647778,0.001087797,9.348687,6.448906E-5,589315.8,589315.9
0.006084632,15.7357,-1.445163E7,1766.633,1766.633,0.001014781,1.0,0.8446117,2.214871E-4,0.04708666,2.501695E-4,0.002363935,0.08430749,4.894688E-4,1.474323E-4,0.001575304,6.157782E-4,1.478931E-4,4.880618E-6,1.244317E-6,5.516605E-7,8.775028E-5,4.304043E-7,2.877519E-9,4.684778E-5,0.01647778,0.001087797,9.348687,6.448906E-5,589315.8,589315.9
0.006084642,15.7357,-1.449243E7,1766.633,1766.633,0.001014781,1.0,0.8446117,2.214871E-4,0.04708664,2.501694E-4,0.002363935,0.08430749,4.894685E-4,1.474322E-4,0.001575303,6.157763E-4,1.478926E-4,4.880604E-6,1.244313E-6,5.516588E-7,8.774998E-5,4.30403E-7,2.877511E-9,4.684758E-5,0.01647778,0.001087797,9.348686,6.448906E-5,589315.8,589315.9
0.006084649,15.7357,-1.427172E7,1766.633,1766.633,0.001014781,1.0,0.8446117,2.214871E-4,0.04708662,2.501693E-4,0.002363935,0.08430749,4.894683E-4,1.474321E-4,0.001575303,6.157751E-4,1.478922E-4,4.880596E-6,1.244311E-6,5.516578E-7,8.77498E-5,4.304022E-7,2.877505E-9,4.684746E-5,0.01647778,0.001087797,9.348686,6.448906E-5,589315.8,589315.9
0.00608468,15.7357,-1.433289E7,1766.633,1766.633,0.001014781,1.0,0.8446118,2.214868E-4,0.04708656,2.501688E-4,0.002363937,0.0843075,4.894675E-4,1.474317E-4,0.001575302,6.157693E-4,1.478904E-4,4.880554E-6,1.2443E-6,5.516529E-7,8.77489E-5,4.303984E-7,2.87748E-9,4.684688E-5,0.01647779,0.001087797,9.348686,6.448907E-5,589315.8,589315.8
0.00608469,15.7357,-1.452E7,1766.633,1766.633,0.001014781,1.0,0.8446118,2.214867E-4,0.04708654,2.501686E-4,0.002363937,0.0843075,4.894672E-4,1.474316E-4,0.001575302,6.157676E-4,1.478899E-4,4.880541E-6,1.244296E-6,5.516514E-7,8.774862E-5,4.303972E-7,2.877472E-9,4.68467E-5,0.01647779,0.001087797,9.348686,6.448907E-5,589315.8,589315.8
0.006084694,15.7357,-1.442951E7,1766.633,1766.633,0.001014781,1.0,0.8446118,2.214867E-4,0.04708653,2.501685E-4,0.002363938,0.0843075,4.894671E-4,1.474316E-4,0.001575302,6.157668E-4,1.478897E-4,4.880536E-6,1.244295E-6,5.516507E-7,8.774851E-5,4.303967E-7,2.877468E-9,4.684662E-5,0.01647779,0.001087797,9.348685,6.448907E-5,589315.7,589315.8
0.006084711,15.7357,-1.453535E7,1766.633,1766.633,0.001014781,1.0,0.8446118,2.214864E-4,0.04708649,2.501682E-4,0.002363939,0.0843075,4.894666E-4,1.474314E-4,0.001575302,6.157637E-4,1.478887E-4,4.880513E-6,1.244289E-6,5.516481E-7,8.774802E-5,4.303946E-7,2.877454E-9,4.684631E-5,0.0164778,0.001087796,9.348685,6.448907E-5,589315.7,589315.8
0.006084719,15.7357,-1.460049E7,1766.633,1766.633,0.001014781,1.0,0.8446118,2.214863E-4,0.04708647,2.50168E-4,0.002363939,0.0843075,4.894664E-4,1.474313E-4,0.001575301,6.157622E-4,1.478883E-4,4.880502E-6,1.244286E-6,5.516467E-7,8.774778E-5,4.303936E-7,2.877447E-9,4.684615E-5,0.0164778,0.001087796,9.348685,6.448907E-5,589315.7,589315.8
0.006084738,15.7357,-1.462293E7,1766.633,1766.633,0.001014781,1.0,0.8446119,2.214859E-4,0.04708643,2.501676E-4,0.00236394,0.08430751,4.894659E-4,1.474311E-4,0.001575301,6.157588E-4,1.478872E-4,4.880478E-6,1.244279E-6,5.516439E-7,8.774725E-5,4.303913E-7,2.877432E-9,4.684581E-5,0.0164778,0.001087796,9.348685,6.448907E-5,589315.7,589315.8
0.006084744,15.7357,-1.433282E7,1766.633,1766.633,0.001014781,1.0,0.8446119,2.214858E-4,0.04708642,2.501675E-4,0.00236394,0.08430751,4.894657E-4,1.47431E-4,0.001575301,6.157577E-4,1.478869E-4,4.88047E-6,1.244277E-6,5.516429E-7,8.774708E-5,4.303906E-7,2.877427E-9,4.68457E-5,0.0164778,0.001087796,9.348685,6.448907E-5,589315.7,589315.7
0.006086003,15.7357,-1.421016E7,1766.628,1766.628,0.001014781,1.0,0.8446147,2.214741E-4,0.04708375,2.501392E-4,0.002363985,0.08430767,4.894317E-4,1.47417E-4,0.001575267,6.155262E-4,1.478165E-4,4.8788E-6,1.243831E-6,5.514462E-7,8.771108E-5,4.302364E-7,2.876356E-9,4.682227E-5,0.01647803,0.001087795,9.348661,6.448909E-5,589314.2,589314.3
0.006086752,15.73569,-1.419215E7,1766.625,1766.625,0.001014781,1.0,0.8446164,2.214653E-4,0.04708216,2.501204E-4,0.002364011,0.08430777,4.894117E-4,1.474084E-4,0.001575247,6.153888E-4,1.477747E-4,4.87781E-6,1.243563E-6,5.513302E-7,8.76897E-5,4.30145E-7,2.875694E-9,4.680838E-5,0.01647816,0.001087794,9.348648,6.44891E-5,589313.4,589313.4
0.006086894,15.73569,-1.422963E7,1766.625,1766.625,0.001014781,1.0,0.8446167,2.21464E-4,0.04708186,2.501174E-4,0.002364017,0.08430779,4.894079E-4,1.474068E-4,0.001575243,6.153627E-4,1.477668E-4,4.877622E-6,1.243512E-6,5.513082E-7,8.768565E-5,4.301277E-7,2.875566E-9,4.680574E-5,0.01647819,0.001087794,9.348645,6.44891E-5,589313.2,589313.2
0.006087263,15.73569,-1.417262E7,1766.623,1766.623,0.001014781,1.0,0.8446175,2.214615E-4,0.04708107,2.5011E-4,0.00236403,0.08430784,4.89398E-4,1.474025E-4,0.001575233,6.152949E-4,1.477461E-4,4.877133E-6,1.243379E-6,5.51251E-7,8.76751E-5,4.300825E-7,2.875233E-9,4.679888E-5,0.01647826,0.001087793,9.348638,6.448911E-5,589312.8,589312.8
